st_date	st_time	rn	Sensor	Source	SensorHeight	SourceArea	CE	CE_se	CE_lo	CE_hi	uCE	uCE_se	uCE_lo	uCE_hi	vCE	vCE_se	vCE_lo	vCE_hi	wCE	wCE_se	wCE_lo	wCE_hi	N_TD	TD_Time_avg	TD_Time_max	Max_Dist	UCE	Ustar	L	Zo	sUu	sVu	sWu	z_sWu	WD	d	N0	MaxFetch	Sonic_raw	SH	UST	sigW	sigU	sigV	WS	airT	Pair	kv	A	alpha	bw	C0	NH3	CH4	CO2	N2O	NH3_bg	CH4_bg	CO2_bg	N2O_bg	dNH3	dCH4	dCO2	dN2O	FLAG	emis_NH3	emis_CH4	emis_N2O	emis_NH3_gap	emis_CH4_gap	emis_N2O_gap	cum_NH3_gN	cum_CH4_gCH4	cum_N2O_mgN
2022-11-17	01:30:00	34	NaN	Plot	1	2095.557617	3.363052862	0.039302441	3.28602056	3.440085164	-1.816179551	0.065713984	-1.944978153	-1.687380949	0.07233923	0.05877676	-0.042862496	0.187540957	0.761834327	0.026037638	0.710800877	0.812867776	94790	5.917817468	22.01119623	43.56	12.61617154	0.4859671	332.6	0.02965	3.294	3.138	1.446	1.947	111.807	0.053	100000	93	Sonic	-30.98818953	0.485967135	1.446447159	3.293844111	3.138371131	5.083697507	5.798404082	101852.6433	0.4	0.5	0.02	1.446	5.944	42.29163824	1333.087797	760269.6312	606.1814675	0.687223864	1334.060837	765086.5931	595.7244782	41.60441437	-0.973040584	-4816.961819	10.45698937	1	12.37102599	-0.289332527	3.109374072	12.37102599	-0.289332527	3.109374072	1.791281639	-0.053456664	40.47721623
2022-11-17	02:00:00	35	NaN	Plot	1	2095.557617	3.023545197	0.035523524	2.953919526	3.093170868	-1.558705428	0.060206537	-1.6767095	-1.440701355	0.148888878	0.056499196	0.038151148	0.259626608	0.827749913	0.027209727	0.774419183	0.881080644	92058	5.396881314	22.8	42.34	12.70172528	0.4691227	255	0.01826	3.584	3.479	1.613	1.947	112.314	0.053	100000	93	Sonic	-36.3561329	0.469122709	1.612856449	3.584259289	3.478856484	5.476241115	5.808841688	101858.2802	0.4	0.5	0.02	1.613	7.707	40.72312587	1334.287797	760030.1172	607.0112057	0.674704007	1334.768208	764446.3438	595.0219639	40.04842186	-0.480410741	-4416.226618	11.9892418	1	13.24551785	-0.158889883	3.965292734	13.24551785	-0.158889883	3.965292734	1.810889811	-0.053742665	42.74866327
2022-11-17	02:30:00	36	NaN	Plot	1	2095.557617	3.350863829	0.03723435	3.277884961	3.423842697	-2.02901322	0.063371338	-2.153220263	-1.904806177	0.10276413	0.057106313	-0.009163543	0.214691802	0.873653628	0.028197542	0.818386792	0.928920463	98585	5.854722321	23.4	42.46	12.59460853	0.5113891	311.7	0.03299	3.131	2.994	1.398	1.947	110.778	0.053	100000	93	Sonic	-38.52268201	0.511389081	1.398186363	3.130511944	2.994499239	5.21308642	5.723871048	101863.9557	0.4	0.5	0.02	1.398	5.516	35.32702169	1333.492254	760587.6836	608.1669328	0.677809538	1332.929446	764290.3706	595.0911199	34.64921215	0.562808174	-3702.686941	13.07581282	1	10.34038204	0.16795913	3.902221485	10.34038204	0.16795913	3.902221485	1.826197329	-0.053440339	44.98398106
2022-11-17	03:00:00	37	NaN	Plot	1	2095.557617	3.454861751	0.040359435	3.375757755	3.533965748	-1.620860361	0.061874031	-1.742132701	-1.49958802	0.138018046	0.061415825	0.017643783	0.258392308	0.842963479	0.028355533	0.787386983	0.898539974	94858	6.033435979	24.50845198	42.08	13.26034203	0.4426359	213.1	0.0201	3.694	3.566	1.632	1.947	108.552	0.053	100000	93	Sonic	-36.51229252	0.442635932	1.631545135	3.694147464	3.566451333	5.060718339	5.55402866	101736.3069	0.4	0.5	0.02	1.632	7.935	27.80773238	1333.958659	761363.1399	609.3794638	0.671212784	1331.965415	763991.2777	597.1039232	27.1365196	1.993244381	-2628.137806	12.27554057	1	7.854589142	0.57693897	3.553120631	7.854589142	0.57693897	3.553120631	1.837824971	-0.052401849	47.01932268
2022-11-17	03:30:00	38	NaN	Plot	1	2095.557617	3.208893698	0.03756843	3.135260036	3.282527359	-1.635749741	0.058671148	-1.750744469	-1.520755013	0.123344701	0.055808769	0.013960199	0.232729202	0.781211707	0.027716064	0.726888563	0.835534851	93496	5.660015402	20.6	42.19	13.02526972	0.4688505	242.9	0.02068	3.388	3.23	1.547	1.947	110.202	0.053	100000	93	Sonic	-38.05853015	0.468850529	1.547170525	3.388407153	3.230198551	5.326752321	5.447327076	101733.292	0.4	0.5	0.02	1.547	6.958	30.97579708	1332.755246	760922.6222	608.6674344	0.657395643	1331.511875	764036.8293	595.4658992	30.31840144	1.24337092	-3114.207098	13.20153524	1	9.448241137	0.387476507	4.114045677	9.448241137	0.387476507	4.114045677	1.851811797	-0.051704391	49.37598018
2022-11-17	04:00:00	39	NaN	Plot	1	2095.557617	3.516675833	0.042060405	3.434237955	3.59911371	-2.109767145	0.07018901	-2.247336743	-1.972197548	0.129111734	0.066312906	-0.000860746	0.259084214	0.833905123	0.030088451	0.774932129	0.892878116	99057	6.098935421	23.48526596	42.15	12.97267172	0.4800671	203.5	0.02824	3.346	3.153	1.474	1.947	108.245	0.053	100000	93	Sonic	-48.71357005	0.480067053	1.474020227	3.345798835	3.152858271	5.080681398	5.209356905	101677.6244	0.4	0.5	0.02	1.474	6.21	25.88661908	1332.397258	761102.9219	609.6761232	0.640347982	1330.151899	763572.6944	594.8488746	25.2462711	2.245358987	-2469.772447	14.82724865	1	7.179015724	0.638489043	4.216268249	7.179015724	0.638489043	4.216268249	1.862439345	-0.050555111	51.79119405
2022-11-17	04:30:00	40	NaN	Plot	1	2095.557617	3.180377728	0.039198817	3.10354853	3.257206927	-1.736658583	0.069447495	-1.87277482	-1.600542346	-0.079258268	0.056083672	-0.189181577	0.03066504	0.834832576	0.0274318	0.781066585	0.888598567	92288	5.594214849	18.7	42.32	13.15156385	0.4654516	223.8	0.01828	3.486	3.206	1.564	1.947	111.269	0.053	100000	93	Sonic	-40.39627399	0.465451603	1.563517231	3.486197326	3.206397552	5.432202108	5.343081016	101634.4105	0.4	0.5	0.02	1.564	7.144	22.8665901	1332.316527	760679.3328	608.9148923	0.628665003	1329.789722	762787.5089	596.2809249	22.2379251	2.52680594	-2108.176129	12.63396737	1	6.992227652	0.79449869	3.972473855	6.992227652	0.79449869	3.972473855	1.872790379	-0.049125013	54.06675466
2022-11-17	05:00:00	41	NaN	Plot	1	2095.557617	3.195752942	0.037465898	3.122320242	3.269185642	-1.597735107	0.063128652	-1.721466488	-1.474003725	0.204422629	0.05720006	0.092311216	0.316534043	0.835642143	0.026900556	0.782917384	0.888366902	94063	5.720663202	23.2083378	43.21	12.63045119	0.440207	223.5	0.01775	3.997	3.378	1.64	1.947	111.677	0.053	100000	93	Sonic	-34.22885137	0.440207023	1.639979051	3.996729596	3.377848156	5.169782614	5.406818842	101599.5711	0.4	0.5	0.02	1.64	8.033	25.84550781	1332.105048	760193.0214	610.0047295	0.625959894	1329.75818	762546.6467	595.2741252	25.21954792	2.346868072	-2353.62536	14.73060436	1	7.891582477	0.734370934	4.609431525	7.891582477	0.734370934	4.609431525	1.884472785	-0.047803146	56.70718508
2022-11-17	05:30:00	42	NaN	Plot	1	2095.557617	2.896805341	0.051958125	2.794968054	2.998642628	-2.007722968	0.105469919	-2.214442712	-1.801003223	0.231914537	0.137664033	-0.037905277	0.50173435	0.817420544	0.034986309	0.748847809	0.885993279	96674	5.019635062	19.6	42.73	12.43264036	0.5675435	374.4	0.03017	3.547	3.126	1.478	1.947	116.413	0.053	100000	93	Sonic	-43.80337104	0.567543458	1.478309274	3.54733514	3.126290545	5.912272878	5.474647693	101618.5263	0.4	0.5	0.02	1.478	6.248	21.85559131	1326.718467	759067.6947	609.2031795	0.63645	1323.317809	760902.3753	595.1665843	21.21914131	3.400657478	-1834.680592	14.03659515	1	7.325014563	1.173933723	4.845543108	7.325014563	1.173933723	4.845543108	1.895316464	-0.045690065	59.4828678
2022-11-17	06:00:00	43	NaN	Plot	1	2095.557617	2.804331079	0.033225803	2.739208913	2.869453246	-1.754890819	0.064581099	-1.88146898	-1.628312658	0.183174595	0.060750844	0.064103688	0.302245501	0.83350035	0.027570021	0.779463448	0.887537253	92414	4.971094207	19.6	41.9	12.09981366	0.5168929	310.9	0.02219	3.664	3.416	1.573	1.947	119.159	0.053	100000	93	Sonic	-39.82542357	0.516892891	1.572573856	3.664017346	3.41590778	5.781858341	5.337502302	101575.7384	0.4	0.5	0.02	1.573	7.245	20.39918186	1324.424116	759112.8759	609.3646328	0.610820494	1320.970893	760869.0746	594.8838313	19.78836136	3.453223114	-1756.198693	14.48080144	1	7.056357043	1.231389239	5.163727473	7.056357043	1.231389239	5.163727473	1.905762433	-0.043473564	62.44081675
2022-11-17	06:30:00	44	NaN	Plot	1	2095.557617	2.992400376	0.034700083	2.924388639	3.060412112	-1.785069124	0.065118075	-1.91269975	-1.657438497	0.149451513	0.05663696	0.038443767	0.26045926	0.825836647	0.026703471	0.773498172	0.878175122	93053	5.280180112	24.6	42.31	12.50846208	0.4919503	265.1	0.02094	3.835	3.336	1.582	1.947	116.01	0.053	100000	93	Sonic	-40.2830379	0.491950332	1.582419134	3.835475787	3.335927003	5.57424942	5.449946835	101469.5399	0.4	0.5	0.02	1.582	7.346	20.159225	1325.036877	758843.2009	608.4156037	0.634772957	1321.522049	760650.4974	595.9134637	19.52445205	3.514827547	-1807.296497	12.50214002	1	6.524679052	1.17458465	4.177963657	6.524679052	1.17458465	4.177963657	1.915421326	-0.041359312	64.83408852
2022-11-17	07:00:00	45	NaN	Plot	1	2095.557617	3.04206246	0.039007357	2.96560852	3.118516399	-2.045941663	0.074249173	-2.191469129	-1.900414198	0.216275568	0.059404626	0.099843231	0.332707906	0.852156761	0.033863883	0.785783966	0.918529556	96267	5.168492955	23.20259676	42.34	12.34103937	0.5657049	333.4	0.03619	3.46	3.147	1.417	1.947	119.339	0.053	100000	93	Sonic	-48.71268034	0.565704872	1.416757934	3.460176195	3.146808102	5.636144222	5.460795176	101569.1435	0.4	0.5	0.02	1.417	5.681	19.94562315	1323.656719	758850.5946	609.9313076	0.642824326	1320.150908	760652.8228	596.114375	19.30279882	3.505811402	-1802.228199	13.81693256	1	6.345299966	1.152445569	4.541962152	6.345299966	1.152445569	4.541962152	1.924814672	-0.03928491	67.43587031
2022-11-17	07:30:00	46	NaN	Plot	1	2095.557617	2.85033074	0.035745732	2.780269545	2.920391935	-1.695755504	0.074894108	-1.842547035	-1.548963974	0.165900522	0.067588557	0.033427781	0.298373264	0.828548521	0.030253056	0.769252902	0.887844139	93452	5.012768052	21.4	42.24	12.12613089	0.4906969	233	0.01959	4.164	3.739	1.691	1.947	118.308	0.053	100000	93	Sonic	-45.45651584	0.490696934	1.691192413	4.163907279	3.738551998	5.641762107	5.325557287	101597.2198	0.4	0.5	0.02	1.691	8.683	18.85743202	1324.216308	759347.3922	609.8102385	0.651304857	1320.468733	760900.4026	596.139046	18.20612716	3.747575036	-1553.01037	13.67119256	1	6.387373544	1.314786029	4.796353057	6.387373544	1.314786029	4.796353057	1.934270303	-0.036918295	70.18337539
2022-11-17	08:00:00	47	NaN	Plot	1	2095.557617	2.422944958	0.029458808	2.365206057	2.480683859	-1.703038138	0.065649602	-1.83171055	-1.574365725	0.255573854	0.060557882	0.13688115	0.374266559	0.791254907	0.02585402	0.740581346	0.841928469	91793	4.307931977	18.8	42.41	11.76235826	0.6010743	394.3	0.02506	3.727	3.242	1.575	1.947	120.878	0.053	100000	93	Sonic	-49.3761735	0.60107426	1.574849281	3.727030251	3.242385421	6.540368477	5.327648079	101548.7166	0.4	0.5	0.02	1.575	7.267	16.52012939	1325.029114	759608.2883	610.2054685	0.636317961	1320.996085	760988.0129	595.2611262	15.88381143	4.033028658	-1379.72454	14.9443423	1	6.555580793	1.664515178	6.167842258	6.555580793	1.664515178	6.167842258	1.943974941	-0.033922168	73.71651354
2022-11-17	08:30:00	48	NaN	Plot	1	2095.557617	2.768122213	0.031245978	2.70688048	2.829363946	-2.165984039	0.063539283	-2.290520253	-2.041447825	0.260237052	0.058251584	0.146064663	0.37440944	0.81192955	0.025785259	0.761390759	0.86246834	93177	4.939032165	22.7	42.33	11.87777988	0.5536256	364.1	0.02592	3.812	3.402	1.499	1.947	118.583	0.053	100000	93	Sonic	-41.7877219	0.553625621	1.498709026	3.811603285	3.401959607	5.977761715	5.330161245	101543.0116	0.4	0.5	0.02	1.499	6.457	16.7764546	1325.106575	759384.007	608.5822387	0.65092785	1321.043731	760689.3995	596.5549548	16.12552675	4.062844109	-1305.392548	12.02728383	1	5.825438874	1.467725699	4.344925153	5.825438874	1.467725699	4.344925153	1.952598705	-0.031280261	76.20542621
2022-11-17	09:00:00	49	NaN	Plot	1	2095.557617	3.131797834	0.037352802	3.0585868	3.205008867	-1.624988884	0.065869458	-1.754092212	-1.495885557	0.200638664	0.056695882	0.089515432	0.311761896	0.830233382	0.027485362	0.77636241	0.884104354	91957	5.529055972	23.3	42.74	12.44177782	0.449547	299.6	0.01867	3.89	3.635	1.629	1.947	117.241	0.053	100000	93	Sonic	-27.17832651	0.449547006	1.628734949	3.889803465	3.635005141	5.222288887	5.284310673	101573.0539	0.4	0.5	0.02	1.629	7.899	17.35627614	1327.116047	759876.497	608.3643504	0.642248007	1323.028721	761298.803	595.847126	16.71402814	4.087326666	-1422.306039	12.51722443	1	5.336879654	1.305105528	3.996817512	5.336879654	1.305105528	3.996817512	1.960499223	-0.028931071	78.49493165
2022-11-17	09:30:00	50	NaN	Plot	1	2095.557617	3.191752849	0.058017778	3.078038716	3.305466981	-2.001622013	0.105201512	-2.207815684	-1.795428343	0.239222653	0.13748148	-0.030239358	0.508684665	0.816255012	0.034768206	0.748109756	0.884400268	95049	5.542046778	21.96031061	42.26	12.19894401	0.5065435	410.6	0.02951	3.718	3.24	1.438	1.947	119.244	0.053	100000	93	Sonic	-28.37670592	0.506543464	1.438059409	3.717655519	3.239555703	5.305060089	5.328857791	101499.093	0.4	0.5	0.02	1.438	5.87	17.4144829	1327.324355	759191.3215	608.3968147	0.645057834	1323.287166	760473.1946	595.4049739	16.76942507	4.037188406	-1281.87307	12.99184088	1	5.25398609	1.264881273	4.070440757	5.25398609	1.264881273	4.070440757	1.968277029	-0.026654285	80.82661085
2022-11-17	10:00:00	51	NaN	Plot	1	2095.557617	2.914604174	0.033577104	2.848793462	2.980414885	-1.822967395	0.063184788	-1.946808804	-1.699125986	0.315255992	0.064470462	0.188894678	0.441617306	0.881764985	0.027832009	0.82721459	0.93631538	95306	5.058410803	21.4	44.32	11.92738928	0.5502329	577.8	0.03266	3.403	3.367	1.477	1.947	118.271	0.053	100000	93	Sonic	-25.86003029	0.550232938	1.477288899	3.403076973	3.366940269	5.622921679	5.441197535	101496.961	0.4	0.5	0.02	1.477	6.239	16.55612174	1327.614176	758477.4786	608.539569	0.656474779	1323.392435	759615.8931	596.3126659	15.89964696	4.221740452	-1138.414502	12.22690307	1	5.455165098	1.448478147	4.19504754	5.455165098	1.448478147	4.19504754	1.976352653	-0.024047024	83.22966882
2022-11-17	10:30:00	52	NaN	Plot	1	2095.557617	2.837978083	0.033643166	2.77203789	2.903918275	-1.703064393	0.067142341	-1.834662557	-1.57146623	0.166823415	0.058820076	0.051536788	0.282110041	0.809894647	0.027147024	0.756686814	0.863102481	91374	5.062625036	21.2	42.66	12.42789515	0.5157846	503.7	0.02029	4.008	3.763	1.614	1.947	116.033	0.053	100000	93	Sonic	-24.44669124	0.515784602	1.613561608	4.007565092	3.76299147	5.884734719	5.580698532	101452.6558	0.4	0.5	0.02	1.614	7.718	17.62184001	1328.677873	757881.9674	607.5682347	0.669842557	1324.818166	759181.9638	595.3750494	16.95199745	3.859706174	-1299.996463	12.19318523	1	5.973265811	1.360019726	4.296433896	5.973265811	1.360019726	4.296433896	1.985195254	-0.021598989	85.69080415
2022-11-17	11:00:00	53	NaN	Plot	1	2095.557617	2.588269124	0.031079337	2.527354006	2.649184243	-1.584886522	0.062915631	-1.708200385	-1.461572658	0.215919975	0.060869218	0.096617056	0.335222893	0.85497672	0.027587756	0.800905057	0.909048383	86219	4.650176875	17.4	42.17	12.15337386	0.4922325	525.8	0.01351	3.821	3.896	1.668	1.947	117.838	0.053	100000	93	Sonic	-20.35832744	0.492232483	1.66762265	3.821300603	3.896167882	6.116161382	5.646960388	101483.2625	0.4	0.5	0.02	1.668	8.384	16.81991549	1330.668307	758382.1961	608.2015535	0.685382643	1326.593603	759588.0953	595.3072227	16.13453285	4.074703532	-1205.899243	12.89433079	1	6.233715302	1.574296696	4.981835415	6.233715302	1.574296696	4.981835415	1.994423414	-0.018765255	88.54455948
2022-11-17	11:30:00	54	NaN	Plot	1	2095.557617	2.397010243	0.029173868	2.339829821	2.454190666	-1.822465849	0.068813032	-1.957338546	-1.687593151	0.290990511	0.059509833	0.174351971	0.407629052	0.740314707	0.025307741	0.690711845	0.789917568	89967	4.288014494	17.1	42.64	11.93591234	0.5980129	673.7	0.02166	3.675	3.498	1.566	1.947	118.852	0.053	100000	93	Sonic	-28.49954902	0.598012933	1.56557162	3.675420148	3.497984218	6.725024492	5.721282688	101453.0284	0.4	0.5	0.02	1.566	7.166	16.77446596	1331.215293	758430.7519	609.9516196	0.693849272	1327.199106	759604.7916	596.6994743	16.08061668	4.016187042	-1174.039686	13.2521453	1	6.708614086	1.675498489	5.528614379	6.708614086	1.675498489	5.528614379	2.004354598	-0.015749358	91.71152736
2022-11-17	12:00:00	55	NaN	Plot	1	2095.557617	2.643232066	0.029845247	2.584735748	2.701728383	-2.053496294	0.066603411	-2.184038161	-1.922954428	0.204233445	0.057299568	0.091926996	0.316539895	0.840284667	0.027860407	0.785678611	0.894890722	93136	4.684441032	21.9	42.29	12.0833209	0.5679297	799.3	0.02326	3.834	3.415	1.533	1.947	118.135	0.053	100000	93	Sonic	-20.58072699	0.56792973	1.533381337	3.833904016	3.415190872	6.285723167	5.80371606	101463.9042	0.4	0.5	0.02	1.533	6.808	15.77779269	1333.15834	758840.619	607.7257519	0.701258173	1329.083261	759880.8417	597.0485314	15.07653452	4.075079144	-1040.222679	10.67722044	1	5.703825523	1.541703128	4.039456309	5.703825523	1.541703128	4.039456309	2.012798329	-0.012974292	94.02545767
2022-11-17	12:30:00	56	NaN	Plot	1	2095.557617	2.964357168	0.03462981	2.896483166	3.03223117	-1.83833288	0.064020209	-1.963811702	-1.712854058	0.229746533	0.061975595	0.108275128	0.351217937	0.797795719	0.027597293	0.743705364	0.851886074	93820	5.15481667	20.5	42.3	12.65982018	0.5438937	637	0.02761	3.421	3.271	1.45	1.947	113.92	0.053	100000	93	Sonic	-22.68103651	0.543893655	1.450274958	3.421138745	3.270618272	5.786698893	5.782122712	101502.778	0.4	0.5	0.02	1.45	5.981	15.07944189	1338.856271	758736.6595	606.6922351	0.72298297	1334.769786	759649.8402	595.5997233	14.35645892	4.086484576	-913.1807616	11.09251176	1	4.843026027	1.378539881	3.741961962	4.843026027	1.378539881	3.741961962	2.019967765	-0.01049292	96.16897367
2022-11-17	13:00:00	57	NaN	Plot	1	2095.557617	2.688991562	0.031633523	2.626990245	2.750992879	-1.722151776	0.067712969	-1.854868364	-1.589435188	0.130881236	0.059411006	0.014436394	0.247326077	0.817938579	0.027327459	0.764377096	0.871500062	92637	4.780160717	19.80235289	42.66	12.61197102	0.5521886	513.5	0.02123	3.641	3.516	1.547	1.947	113.435	0.053	100000	93	Sonic	-29.45417925	0.552188608	1.54703187	3.641413902	3.516441824	6.237411948	5.863336996	101438.8501	0.4	0.5	0.02	1.547	6.958	16.45456052	1337.608161	757454.7436	609.472799	0.71416808	1333.389826	758544.0803	596.7419789	15.74039244	4.218335031	-1089.336648	12.73082006	1	5.853641442	1.568742383	4.734421722	5.853641442	1.568742383	4.734421722	2.028633278	-0.007669184	98.88100249
2022-11-17	13:30:00	58	NaN	Plot	1	2095.557617	2.8180547	0.052219327	2.715705461	2.920403938	-1.703390888	0.080566807	-1.861300839	-1.545480937	0.181954013	0.074161303	0.036598771	0.327309255	0.840653374	0.05206862	0.738599519	0.942707228	93780	4.929888036	20.5	43.08	12.5815044	0.5199701	419.7	0.02048	3.734	3.404	1.613	1.947	114.987	0.053	100000	93	Sonic	-30.09670542	0.519970117	1.612794343	3.733771223	3.404052334	5.920320075	5.97000885	101447.2406	0.4	0.5	0.02	1.613	7.707	14.59443916	1336.047042	756836.3552	607.9201578	0.738108643	1331.787572	757763.0929	597.0547485	13.85633052	4.259469544	-926.7377047	10.8654093	1	4.916984229	1.511492855	3.855641732	4.916984229	1.511492855	3.855641732	2.035912199	-0.004948497	101.0896379
2022-11-17	14:00:00	59	NaN	Plot	1	2095.557617	2.823569038	0.033379002	2.758146604	2.888991473	-1.731434881	0.067332415	-1.863405587	-1.599464175	0.169593398	0.062079407	0.047918523	0.291268273	0.802268722	0.026723638	0.74989072	0.854646724	97361	4.990023459	20.6831599	42.17	12.53169922	0.5463477	416.6	0.02423	3.805	3.326	1.618	1.947	110.451	0.053	100000	93	Sonic	-35.17154505	0.546347732	1.61758153	3.805269295	3.32618061	5.991262077	5.912140481	101463.712	0.4	0.5	0.02	1.618	7.766	15.3686229	1336.736461	756932.3154	608.4886536	0.72306005	1332.680654	757954.2799	596.0137449	14.64556285	4.05580648	-1021.964513	12.47490878	1	5.186897381	1.436411302	4.418134853	5.186897381	1.436411302	4.418134853	2.04359069	-0.002362956	103.6204875
2022-11-17	14:30:00	60	NaN	Plot	1	2095.557617	2.945228533	0.047264459	2.852590774	3.037866291	-1.656288122	0.06770006	-1.788979407	-1.523596836	0.059896822	0.087435583	-0.111475846	0.23126949	0.861472484	0.050670072	0.762159766	0.960785202	98959	5.106812923	17.8	42.44	13.3021732	0.5321505	273.6	0.02236	3.543	3.152	1.588	1.947	106.282	0.053	100000	92	Sonic	-49.4387058	0.532150494	1.588325394	3.543251221	3.151704185	5.942453809	5.627076602	101494.3476	0.4	0.5	0.02	1.588	7.415	13.19335989	1334.489699	757455.3915	607.7321565	0.728387534	1330.050998	758250.0247	596.3476566	12.46497236	4.438701399	-794.6331559	11.38449987	1	4.232259812	1.507082167	3.865404584	4.232259812	1.507082167	3.865404584	2.04985597	0.000349791	105.8347153
2022-11-17	15:00:00	61	NaN	Plot	1	2095.557617	2.793409778	0.03305006	2.728632068	2.858187488	-1.504641826	0.063311986	-1.628732539	-1.380551112	0.0212161	0.060693412	-0.097742242	0.140174443	0.83633593	0.027428637	0.782576139	0.890095722	93264	4.989653028	20.3	42.35	12.99383065	0.4998716	229.3	0.01604	3.903	3.394	1.645	1.947	111.126	0.053	100000	93	Sonic	-48.87452366	0.499871589	1.644655074	3.902919591	3.394126024	5.996722893	5.559294756	101491.7101	0.4	0.5	0.02	1.645	8.095	12.98920959	1332.881421	757625.3258	607.1787742	0.728906481	1328.454846	758390.4717	596.7081671	12.26030311	4.426575518	-765.145842	10.47060708	1	4.389009879	1.584649539	3.748324777	4.389009879	1.584649539	3.748324777	2.056353297	0.003202161	107.9818762
2022-11-17	15:30:00	62	NaN	Plot	1	2095.557617	2.923435839	0.033028405	2.85870057	2.988171107	-1.991200641	0.061971514	-2.112664047	-1.869737234	0.079142356	0.056602382	-0.031797617	0.190082328	0.856697781	0.028245832	0.801336297	0.912059265	96498	5.087342743	19	42.3	12.80467994	0.5822523	330.3	0.03134	3.226	3.039	1.413	1.947	110.126	0.053	100000	93	Sonic	-53.56934015	0.582252284	1.413286135	3.22626837	3.039484974	6.010234628	5.301455401	101533.3557	0.4	0.5	0.02	1.413	5.646	12.69432607	1332.960873	758430.4141	606.9482005	0.692056333	1328.82223	759389.3269	596.1997685	12.00226973	4.138643008	-958.9128116	10.74843201	1	4.10553554	1.415677729	3.676643716	4.10553554	1.415677729	3.676643716	2.06243098	0.005750381	110.0879758
