"","elapsed.time","NH3_30s.bg","DATE","TIME","FRAC_DAYS_SINCE_JAN1","FRAC_HRS_SINCE_JAN1","JULIAN_DAYS","EPOCH_TIME","ALARM_STATUS","INST_STATUS","CavityPressure","CavityTemp","DasTemp","EtalonTemp","WarmBoxTemp","species","MPVPosition","InletValve","OutletValve","solenoid_valves","NH3_Raw","NH3_30s","NH3_2min","NH3_5min","H2O","NH3_dry","NH3_uncorrected","NH3_broadeningCorrected","peak15","date.time","id","Vid","treat","NH3.corr","date.time.weather","date","time","temp","air.flow","A.frame","air.temp.K","n","flux","flux.tr","flux.time","cum.emis"
"49",64,7.56795784395,"2022-11-27","04:08:28.165",330.21421488,7925.141157,331.21421488,1669522108.166,0,963,140.03839887,44.999687195,28.981353591,44.980735779,45.000450134,4,10,50000,48064.775855,10,22.636131677,22.645518912,22.622739018,22.654775043,0.90943842923,22.636131677,21.927746185,22.430269997,56.755126434,2022-11-27 04:08:28,"10","0","DFC",15.07756106805,"2022-11-27 04:00:00","2022-11-27","04:00:00",6.7,3000,0.38465,279.85,6.56581075328318e-10,7.1726510966862e-05,7.58732433124892e-05,0.00606985946499913,0.319950765322826
"50",65.3,7.11101124755,"2022-11-27","05:28:25.507",330.26973968,7926.473752,331.26973968,1669526905.508,0,963,139.9396157,44.999649427,27.6875,44.979930688,44.999382019,4,10,50000,48021.728526,10,21.682029603,21.556711172,21.490731866,21.322518354,0.90671447201,21.682029603,20.999179363,21.485435503,56.592072182,2022-11-27 05:28:25,"10","0","DFC",14.44569992445,"2022-11-27 05:00:00","2022-11-27","05:00:00",6.4,3000,0.38465,279.55,6.29740563668784e-10,6.87943882995416e-05,7.02604496332018e-05,0.00562083597065614,0.325571601293482
"51",66.6,7.180780688,"2022-11-27","06:48:23.594",330.32527308,7927.806554,331.32527308,1669531703.594,0,963,139.99558035,44.998924255,28.024861878,44.981285095,45.00075531,4,10,50000,48006.624158,10,23.796664546,23.448560376,23.449654218,23.304536715,0.91301637756,23.796664546,23.056820414,23.579397102,56.969241769,2022-11-27 06:48:23,"10","0","DFC",16.267779688,"2022-11-27 07:00:00","2022-11-27","07:00:00",6.4,3000,0.38465,279.55,7.09171643045241e-10,7.74716322837003e-05,7.31330102916209e-05,0.00585064082332967,0.331422242116812
"52",68,7.68459102265,"2022-11-27","08:08:21.460",330.38080395,7929.139295,331.38080395,1669536501.461,0,963,139.95397068,45.001548767,28.375,44.980766296,45.000511169,4,10,50000,48022.690597,10,24.616896739,24.531373343,24.582649591,24.656620599,0.91505694114,24.616896739,23.855084144,24.391638117,57.091325717,2022-11-27 08:08:21,"10","0","DFC",16.84678232035,"2022-11-27 08:00:00","2022-11-27","08:00:00",6.7,3000,0.38465,279.85,7.33625179947493e-10,8.01429960325274e-05,7.88073141581138e-05,0.00630458513264911,0.337726827249461
"53",69.3,8.04951012355,"2022-11-27","09:28:19.234",330.43633374,7930.47201,331.43633374,1669541299.235,0,963,139.92267448,44.999595642,28.25,44.981050902,45.000539664,4,10,50000,47991.919987,10,26.437507277,26.372083514,26.408732087,26.603326247,0.90769537117,26.437507277,25.636929925,26.197535247,56.650792566,2022-11-27 09:28:19,"10","0","DFC",18.32257339045,"2022-11-27 09:00:00","2022-11-27","09:00:00",7,3000,0.38465,280.15,7.97036883339767e-10,8.70702444862222e-05,8.36066202593748e-05,0.00668852962074998,0.344415356870211
"54",70.6,8.422556088,"2022-11-27","10:48:16.710",330.49186007,7931.804642,331.49186007,1669546096.71,0,963,140.03425645,44.998649597,28.1875,44.979393005,44.998954773,4,10,50000,47981.727642,10,25.274223081,25.164731057,25.263033048,25.326495295,0.88832543556,25.274223081,24.518477936,25.049705729,55.490311642,2022-11-27 10:48:16,"10","0","DFC",16.742174969,"2022-11-27 11:00:00","2022-11-27","11:00:00",7.2,3000,0.38465,280.35,7.27769568765197e-10,7.95033148484869e-05,8.32867796673545e-05,0.00666294237338836,0.351078299243599
"55",72,8.5222327644,"2022-11-27","12:08:14.706",330.54739243,7933.137418,331.54739243,1669550894.706,0,963,139.98680646,45.000083923,28.126208564,44.978943335,44.998427881,4,10,50000,47916.86108,10,24.342157518,24.207296094,24.360143733,24.459528538,0.88126074272,24.342157518,23.61459867,24.127639639,55.066571019,2022-11-27 12:08:14,"10","0","DFC",15.6850633296,"2022-11-27 12:00:00","2022-11-27","12:00:00",7.1,3000,0.38465,280.25,6.82061021667735e-10,7.45100021749133e-05,7.70066585117001e-05,0.006160532680936,0.357238831924535
"56",73.3,8.45194164615,"2022-11-27","13:28:12.688",330.60292464,7934.470191,331.60292464,1669555692.689,0,963,139.97273676,44.999992371,27.948377072,44.980644226,44.999839783,4,10,50000,47905.82,10,23.857920061,23.639981894,23.614862776,23.597534023,0.862616004,23.857920061,23.156841553,23.652117825,53.947009877,2022-11-27 13:28:12,"10","0","DFC",15.18804024785,"2022-11-27 13:00:00","2022-11-27","13:00:00",7,3000,0.38465,280.15,6.60683846380162e-10,7.2174707638838e-05,7.33423549068756e-05,0.00586738839255005,0.363106220317085
"57",74.6,8.201702025,"2022-11-27","14:48:11.368",330.65846491,7935.803158,331.65846491,1669560491.368,0,963,140.01565147,44.999534607,27.75,44.980766296,44.99974823,4,10,50000,47895.710916,9.7513812155,22.349100763,22.295450532,22.37113627,22.418379467,0.85052766265,22.349100763,21.692501102,22.159015478,53.220169855,2022-11-27 14:48:11,"10","0","DFC",14.093748507,"2022-11-27 15:00:00","2022-11-27","15:00:00",6.6,3000,0.38465,279.75,6.13958474487452e-10,6.70703145555965e-05,6.96225110972173e-05,0.00556980088777738,0.368676021204863
"58",76,7.9006888188,"2022-11-27","16:08:08.293",330.71398488,7937.135637,331.71398488,1669565288.294,0,963,140.04013525,44.999778748,27.253625691,44.979972839,44.999046326,4,10,50000,47873.308087,10,21.579371727,21.689423246,21.684479888,21.6938046,0.83542284221,21.579371727,20.95169583,21.399092726,52.310879012,2022-11-27 16:08:08,"10","0","DFC",13.7887344272,"2022-11-27 16:00:00","2022-11-27","16:00:00",6.3,3000,0.38465,279.45,6.01316151321209e-10,6.56892364750613e-05,6.63797755153289e-05,0.00531038204122631,0.373986403246089
"59",77.3,7.738600297,"2022-11-27","17:28:06.513",330.76951983,7938.468476,331.76951983,1669570086.513,0,963,140.02858907,45.000785828,27.0625,44.98122406,45.000236511,4,10,50000,47843.823884,10,21.441510509,21.372708682,21.369361544,21.378976861,0.8199569708,21.441510509,20.828342138,21.265699349,51.378607981,2022-11-27 17:28:06,"10","0","DFC",13.634108385,"2022-11-27 17:00:00","2022-11-27","17:00:00",6,3000,0.38465,279.15,5.95212010304679e-10,6.50224052884535e-05,6.53558208817574e-05,0.00522846567054059,0.37921486891663
"60",78.6,7.67639136455,"2022-11-27","18:48:04.359",330.82505046,7939.801211,331.82505046,1669574884.36,0,963,140.02341946,45.000652124,26.8125,44.981165807,45.00044457,4,10,50000,47844.787908,10,20.547135063,20.713653741,20.65085054,20.618457639,0.79353129998,20.547135063,19.972693586,20.384087115,49.782758011,2022-11-27 18:48:04,"10","0","DFC",13.03726237645,"2022-11-27 19:00:00","2022-11-27","19:00:00",5.6,3000,0.38465,278.75,5.69972766936025e-10,6.22652090573988e-05,6.36438071729262e-05,0.00509150457383409,0.384306373490464
"61",80,7.5997645325,"2022-11-27","20:08:02.667",330.88058642,7941.134074,331.88058642,1669579682.667,0,963,139.96336889,45.002006531,26.875,44.980522156,44.999687195,2,10,50000,47847.453125,10,20.279246261,20.325153047,20.377572749,20.396687033,0.78942284896,20.279246261,19.713679493,20.119216368,49.534314643,2022-11-27 20:08:02,"10","0","DFC",12.7253885145,"2022-11-27 20:00:00","2022-11-27","20:00:00",5.4,3000,0.38465,278.55,5.56737485576649e-10,6.08193547840357e-05,6.15422819207173e-05,0.00492338255365738,0.389229756044121
"62",81.3,7.29209694775,"2022-11-27","21:27:59.714",330.93610781,7942.466587,331.93610781,1669584479.715,0,963,139.94039583,44.99882164,26.873046875,44.980368233,44.999328041,2,10,50000,47834.246216,10,18.698271391,18.578507449,18.515164677,18.439063639,0.81082981018,18.698271391,18.153060689,18.546908617,50.827836335,2022-11-27 21:27:59,"10","0","DFC",11.28641050125,"2022-11-27 21:00:00","2022-11-27","21:00:00",5.3,3000,0.38465,278.45,4.93959333333527e-10,5.39613169962515e-05,5.73903358901436e-05,0.00459122687121149,0.393820982915333
"63",82.6,7.0169633864,"2022-11-27","22:47:58.519",330.99164953,7943.799589,331.99164953,1669589278.519,0,963,139.98014254,44.9998703,26.36515884,44.980430603,44.999687195,4,10,50000,47826.896301,10,19.035281247,19.07538544,19.055447332,18.969318595,0.81747037714,19.035281247,18.477314855,18.879673462,51.228600071,2022-11-27 22:47:58,"10","0","DFC",12.0584220536,"2022-11-27 23:00:00","2022-11-27","23:00:00",5.1,3000,0.38465,278.25,5.28126407085032e-10,5.76938110967211e-05,5.58275640464863e-05,0.0044662051237189,0.398287188039052
"64",84,7.16141694905,"2022-11-28","00:07:56.713",331.04718418,7945.13242,332.04718418,1669594076.713,0,963,139.99803228,45.000144958,26.4375,44.981590271,45.00075531,2,10,50000,47787.195532,10,19.780520979,19.877258987,19.893610307,19.718608756,0.82447456623,19.780520979,19.201371305,19.617490033,51.651055794,2022-11-28 00:07:56,"10","0","DFC",12.71584203795,"2022-11-28 00:00:00","2022-11-28","00:00:00",5.3,3000,0.38465,278.45,5.56519617565263e-10,6.07955543534489e-05,5.9244682725085e-05,0.0047395746180068,0.403026762657058
"65",85.3,7.3875494715,"2022-11-28","01:27:54.138",331.10270994,7946.465039,332.10270994,1669598874.139,0,963,140.01442546,44.998855549,26.9375,44.98175778,45.000943389,4,10,50000,47775.951647,10,19.025254306,19.226212493,19.223314922,19.318372757,0.83878763137,19.025254306,18.453205009,18.865672826,52.51353889,2022-11-28 01:27:54,"10","0","DFC",11.8386630215,"2022-11-28 01:00:00","2022-11-28","01:00:00",5.6,3000,0.38465,278.75,5.17571505761544e-10,5.65407680469275e-05,5.86681612001882e-05,0.00469345289601505,0.407720215553073
"66",86.6,7.3283336312,"2022-11-28","02:47:52.345",331.15824475,7947.797874,332.15824475,1669603672.346,0,963,140.0005969,44.999900818,27.25,44.980461121,44.999687195,2,10,50000,47761.771313,10,20.068026505,20.202527776,20.231394266,20.153893141,0.83221131594,20.068026505,19.478002633,19.901349948,52.117394467,2022-11-28 02:47:52,"10","0","DFC",12.8741941448,"2022-11-28 03:00:00","2022-11-28","03:00:00",5.9,3000,0.38465,279.05,5.62238528517122e-10,6.14203020723835e-05,5.89805350596555e-05,0.00471844280477244,0.412438658357846
"67",88,7.27754702715,"2022-11-28","04:07:50.200",331.21377547,7949.130611,332.21377547,1669608470.201,0,963,139.97573853,44.999125671,27.0625,44.979654694,44.998842621,2,10,50000,47735.514844,10,19.447554988,19.451982069,19.444069189,19.397642715,0.82584848967,19.447554988,18.874568622,19.286902973,51.733893184,2022-11-28 04:07:50,"10","0","DFC",12.17443504185,"2022-11-28 04:00:00","2022-11-28","04:00:00",5.8,3000,0.38465,278.95,5.3186942719934e-10,5.81027077027402e-05,5.97615048875618e-05,0.00478092039100495,0.417219578748851
"68",89.3,7.28810286195,"2022-11-28","05:27:48.499",331.26931133,7950.463472,332.26931133,1669613268.499,0,963,140.04119396,44.999320984,26.5625,44.980949402,44.999931335,2,10,50000,47735.303027,10,20.791677007,20.813063262,20.761075487,20.639651186,0.80477341367,20.791677007,20.204668325,20.624578398,50.462123922,2022-11-28 05:27:48,"10","0","DFC",13.52496040005,"2022-11-28 05:00:00","2022-11-28","05:00:00",5.7,3000,0.38465,278.85,5.9108226567568e-10,6.45712619574123e-05,6.13369848300762e-05,0.0049069587864061,0.422126537535257
"69",90.6,7.58832894425,"2022-11-28","06:47:45.710",331.32483461,7951.796031,332.32483461,1669618065.71,0,963,140.02569664,44.998558044,26.3125,44.979606628,44.998435974,4,10,50000,47726.022973,10,19.561880849,19.815696189,19.820944279,19.786831528,0.79346962441,19.561880849,19.008700815,19.406663266,49.779029074,2022-11-28 06:47:45,"10","0","DFC",12.22736724475,"2022-11-28 07:00:00","2022-11-28","07:00:00",5.9,3000,0.38465,279.05,5.33990468840603e-10,5.83344154419057e-05,6.1452838699659e-05,0.00491622709597272,0.42704276463123
"70",92,7.34400979145,"2022-11-28","08:07:42.872",331.38035733,7953.128576,332.38035733,1669622862.873,0,963,140.02863969,44.999900818,26.375,44.981040955,44.999992371,4,10,50000,47703.973185,10,19.10799635,19.164421171,19.065674523,19.042434886,0.79065952168,19.10799635,18.566485384,18.956917158,49.609107312,2022-11-28 08:07:42,"10","0","DFC",11.82041137955,"2022-11-28 08:00:00","2022-11-28","08:00:00",5.8,3000,0.38465,278.95,5.16403053455076e-10,5.64131234797547e-05,5.73737694608302e-05,0.00458990155686642,0.431632666188096
"71",93.3,7.48600642135,"2022-11-28","09:27:40.348",331.43588366,7954.461208,332.43588366,1669627660.348,0,963,140.02143717,44.999499706,25.965987569,44.981228781,45.000182389,4,10,50000,47701.447125,10,20.475761266,20.499004889,20.380522602,20.355359315,0.78475568437,20.475761266,19.909097278,20.315076565,49.251975939,2022-11-28 09:27:40,"10","0","DFC",13.01299846765,"2022-11-28 09:00:00","2022-11-28","09:00:00",5.8,3000,0.38465,278.95,5.68504083954861e-10,6.21047665623077e-05,5.92589450210312e-05,0.0047407156016825,0.436373381789779
"72",94.6,7.81225270185,"2022-11-28","10:47:38.960",331.49142315,7955.794156,332.49142315,1669632458.96,0,963,140.01314528,44.999473572,26.706319061,44.980369568,44.99974823,4,10,50000,47707.294728,10,19.372495286,19.336566217,19.164816541,19.086270474,0.78655811491,19.372495286,18.828103161,19.220119352,49.361027202,2022-11-28 10:47:38,"10","0","DFC",11.52431351515,"2022-11-28 11:00:00","2022-11-28","11:00:00",6.2,3000,0.38465,279.35,5.02746394722014e-10,5.49212369189094e-05,5.85130017406085e-05,0.00468104013924868,0.441054421929027
"73",96,7.73841687105,"2022-11-28","12:07:35.867",331.54694291,7957.12663,332.54694291,1669637255.867,0,963,140.02131012,44.999992371,25.956664365,44.980674744,44.999259949,4,10,50000,47695.946845,10,17.789946426,17.585035883,17.376893211,17.366226868,0.79317616232,17.789946426,17.275112493,17.648840812,49.761285927,2022-11-28 12:07:35,"10","0","DFC",9.84661901195,"2022-11-28 12:00:00","2022-11-28","12:00:00",6.1,3000,0.38465,279.25,4.29711056825036e-10,4.69426792639898e-05,5.09319580914496e-05,0.00407455664731597,0.445128978576343
"74",97.3,7.49425728245,"2022-11-28","13:27:33.752",331.60247398,7958.459376,332.60247398,1669642053.752,0,963,140.00098982,44.999412537,25.75,44.980674744,44.999168396,2,10,50000,47677.366895,10,17.397696356,17.322459633,17.322126523,17.302755786,0.76655721029,17.397696356,16.906388043,17.263876787,48.149952678,2022-11-28 13:27:33,"10","0","DFC",9.82820235055,"2022-11-28 13:00:00","2022-11-28","13:00:00",5.7,3000,0.38465,278.85,4.29522596817412e-10,4.69220914351419e-05,4.69323853495659e-05,0.00375459082796527,0.448883569404308
"75",98.6,7.4186428427,"2022-11-28","14:47:31.256",331.65800065,7959.792016,332.65800065,1669646851.256,0,963,140.038106,44.999992371,25.875,44.980827332,44.999229431,4,10,50000,47742.3402,10,16.541391258,16.625638447,16.658193115,16.796119812,0.75144068772,16.541391258,16.078713211,16.417092514,47.233209029,2022-11-28 14:47:31,"10","0","DFC",9.2069956043,"2022-11-28 15:00:00","2022-11-28","15:00:00",5.6,3000,0.38465,278.75,4.02518305471093e-10,4.39720770771503e-05,4.54470842561461e-05,0.00363576674049169,0.4525193361448
"76",100,7.4308046219,"2022-11-28","16:07:28.984",331.71352992,7961.124718,332.71352992,1669651648.985,0,963,139.94854028,44.999240391,25.932838398,44.980768825,44.999532921,4,10,50000,47723.348196,10,16.487861897,16.470885595,16.518674858,16.53259535,0.76098499507,16.487861897,16.020505313,16.362391742,47.81216781,2022-11-28 16:07:28,"10","0","DFC",9.0400809731,"2022-11-28 16:00:00","2022-11-28","16:00:00",5.7,3000,0.38465,278.85,3.95079274572353e-10,4.3159419278455e-05,4.35657481778027e-05,0.00348525985422421,0.456004595999024
"77",101,7.54436720495,"2022-11-28","17:27:27.012",331.76906264,7962.457503,332.76906264,1669656447.012,0,963,139.96876922,45.000389099,25.75,44.980644226,44.999443054,4,10,50000,47727.889028,10,16.272379733,16.243644338,16.304072598,16.572877021,0.748267634,16.272379733,15.817091189,16.150618782,47.040622613,2022-11-28 17:27:27,"10","0","DFC",8.69927713305,"2022-11-28 17:00:00","2022-11-28","17:00:00",5.7,3000,0.38465,278.85,3.80185101135292e-10,4.15323436064346e-05,4.23458814424448e-05,0.00338767051539558,0.45939226651442
"78",103,7.56643094755,"2022-11-28","18:47:25.365",331.82459913,7963.790379,332.82459913,1669661245.365,0,963,140.01786985,45.000297546,25.75,44.981895447,45.000602722,2,10,50000,47736.81106,10,16.366913386,16.211368269,16.299083507,16.396922435,0.72830445928,16.366913386,15.921418814,16.247631065,45.82772404,2022-11-28 18:47:25,"10","0","DFC",8.64493732145,"2022-11-28 19:00:00","2022-11-28","19:00:00",5.5,3000,0.38465,278.65,3.78081456572442e-10,4.13025363663582e-05,4.14174399863964e-05,0.00331339519891171,0.462705661713332
"79",104,7.54319957085,"2022-11-28","20:07:22.265",331.88011881,7965.122851,332.88011881,1669666042.265,0,963,139.98657631,44.999229431,26.106008287,44.981834412,45.000297546,4,10,50000,47781.743321,10,15.562374428,15.325005573,15.324041374,15.642596728,0.72233459788,15.562374428,15.136558848,15.449962013,45.464595385,2022-11-28 20:07:22,"10","0","DFC",7.78180600215,"2022-11-28 20:00:00","2022-11-28","20:00:00",5.4,3000,0.38465,278.55,3.40455075453741e-10,3.71921391292701e-05,3.92473377478142e-05,0.00313978701982513,0.465845448733157
"80",105,7.37771362385,"2022-11-28","21:27:20.484",331.93565376,7966.45569,332.93565376,1669670840.485,0,963,139.98298084,45.000106348,26.25,44.981923267,45.001028029,4,10,50000,47810.319417,10,15.782492194,15.683067313,15.699255093,15.786408462,0.72156045941,15.782492194,15.3528119,15.668611971,45.417492715,2022-11-28 21:27:20,"10","0","DFC",8.30535368915,"2022-11-28 21:00:00","2022-11-28","21:00:00",5.3,3000,0.38465,278.45,3.63490852201178e-10,3.97086233162062e-05,3.84503812227381e-05,0.00307603049781905,0.468921479230976
"81",107,7.23699720525,"2022-11-28","22:47:18.700",331.99118866,7967.788528,332.99118866,1669675638.7,0,963,140.02791836,44.999595642,26.4375,44.980674744,44.999839783,4,10,50000,47829.533441,10,14.08173147,14.092843543,14.05860418,14.091798614,0.748749587,14.08173147,13.670693418,13.976294563,47.069877929,2022-11-28 22:47:18,"10","0","DFC",6.85584633775,"2022-11-28 23:00:00","2022-11-28","23:00:00",5.3,3000,0.38465,278.45,3.00051932902585e-10,3.277840173082e-05,3.62435125235131e-05,0.00289948100188104,0.471820960232857
"82",108,6.7690300768,"2022-11-29","00:07:16.209",332.04671538,7969.121169,333.04671538,1669680436.209,0,963,139.98318852,45.000144958,26.375,44.981040955,44.999900818,4,10,50000,47795.134863,10,14.718446081,14.606198328,14.495907765,14.5620708,0.7310250741,14.718446081,14.304341858,14.610850549,45.993146744,2022-11-29 00:07:16,"10","0","DFC",7.8371682512,"2022-11-29 00:00:00","2022-11-29","00:00:00",4.9,3000,0.38465,278.05,3.43493756094551e-10,3.75240919809402e-05,3.51512468558801e-05,0.00281209974847041,0.474633059981327
"83",109,6.75315438015,"2022-11-29","01:27:14.698",332.10225346,7970.454083,333.10225346,1669685234.699,0,963,139.99974844,44.999472054,26.5625,44.978444094,44.997478801,4,10,50000,47830.033365,9.3922651934,14.88155253,14.891684503,15.082049492,15.243589881,0.72538338501,14.88155253,14.467380839,14.773604221,45.650068058,2022-11-29 01:27:14,"10","0","DFC",8.13853012285,"2022-11-29 01:00:00","2022-11-29","01:00:00",4.8,3000,0.38465,277.95,3.56830421411805e-10,3.89810216840406e-05,3.82525568324904e-05,0.00306020454659923,0.477693264527926
"84",111,6.776111193,"2022-11-29","02:47:11.483",332.15777179,7971.786523,333.15777179,1669690031.483,0,963,140.00049486,45.001579285,26.862396409,44.981285095,45.000450134,4,10,50000,47883.605156,10,14.086837605,14.303352567,14.288738343,14.418388119,0.73530823003,14.086837605,13.682958308,13.983255929,46.253496085,2022-11-29 02:47:11,"10","0","DFC",7.527241374,"2022-11-29 03:00:00","2022-11-29","03:00:00",4.7,3000,0.38465,277.85,3.30147503442376e-10,3.60661149340933e-05,3.7523568309067e-05,0.00300188546472536,0.480695149992652
