dummy	st_date	st_time	rn	Sensor	Source	SensorHeight	SourceArea	CE	CE_se	CE_lo	CE_hi	uCE	uCE_se	uCE_lo	uCE_hi	vCE	vCE_se	vCE_lo	vCE_hi	wCE	wCE_se	wCE_lo	wCE_hi	N_TD	TD_Time_avg	TD_Time_max	Max_Dist	UCE	Ustar	L	Zo	sUu	sVu	sWu	z_sWu	WD	d	N0	MaxFetch	et	Sonic_raw	SH	UST	sigW	sigU	sigV	WS	airT	Pair	kv	A	alpha	bw	C0	NH3_east	CH4_east	CO2_east	N2O_east	NH3_west	CH4_west	CO2_west	N2O_west	NH3_bg	CH4_bg	CO2_bg	N2O_bg	dNH3_east	dCH4_east	dCO2_east	dN2O_east	dNH3_west	dCH4_west	dCO2_west	dN2O_west	emis_NH3	emis_CH4	emis_N2O	emis_NH3_gap	emis_CH4_gap	emis_N2O_gap	cum_NH3_gN	cum_CH4_gCH4	cum_N2O_mgN
29	2022-11-25	00:30:00	32	CRDS_e	Plot_east	0.5	47.37695313	3.243010907	0.064135503	3.11730611	3.368715704	-1.022472923	0.0482237	-1.116990782	-0.927955063	0.118630402	0.039856497	0.040512158	0.196748645	0.673450435	0.032335319	0.610073607	0.736827263	56008	2.8166012	29.5	7.46	2.469684956	0.2715369	228.3	0.1032	2.94	2.824	1.58	1.947	147.311	0.053	100000	59	25-11-2022 01:00	Sonic	-8.179391357	0.271536918	1.580355918	2.940152655	2.824165215	1.993778806	6.572813396	102783.2762	0.4	0.5	0.02	1.58	7.324	2.085642558	1391.748954	775519.1271	591.6335184	13.40509289	1386.588959	776212.7275	593.741136	0.591853913	1386.139341	775532.466	595.2717084	0.398188645	5.60961229	-13.33888986	-3.638189949	13.36403898	0.449617222	680.2615457	-1.53057239	0.122783628	1.729754371	-1.121855601	0.122783628	1.729754371	-1.121855601	0.002901157	0.096228603	-15.07367693
30	2022-11-25	01:00:00	33	CRDS_e	Plot_east	0.5	47.37695313	2.871557916	0.039993934	2.793170297	2.949945536	-0.869319968	0.030024401	-0.928167425	-0.810472512	0.216197479	0.039993312	0.137811079	0.29458388	0.645322002	0.017403663	0.611211037	0.679432967	51795	2.656717597	18.61523289	7.58	2.556388327	0.2714416	235.4	0.08749	2.942	2.992	1.693	1.947	148.05	0.053	100000	59	25-11-2022 01:30	Sonic	-7.922168215	0.271441588	1.692968138	2.942006319	2.991639942	2.10522784	6.612547978	102763.7222	0.4	0.5	0.02	1.693	8.709	2.097293817	1391.952096	775148.6489	592.6769479	9.565074946	1386.889146	775548.65	595.3346991	0.628257076	1386.3511	775207.3878	595.1892428	0.373436741	5.600996039	-58.73884094	-2.512294916	9.48761787	0.538046037	341.2622912	0.145456347	0.130046738	1.950507774	-0.874889168	0.130046738	1.950507774	-0.874889168	0.003093673	0.099739517	-15.57484155
31	2022-11-25	01:30:00	34	CRDS_e	Plot_east	0.5	47.37695313	3.313846141	0.04226314	3.231010907	3.396681375	-0.922400606	0.029385823	-0.979996457	-0.864804754	0.135551031	0.032832682	0.071199377	0.199902684	0.728572127	0.018683925	0.691951863	0.76519239	59270	2.56929644	18.6	5.27	2.470240114	0.2788174	214.3	0.1161	2.671	2.91	1.6	1.947	154.034	0.053	100000	58	25-11-2022 02:00	Sonic	-9.433460206	0.278817409	1.600386337	2.670681876	2.910242397	1.965481633	6.584013846	102778.0987	0.4	0.5	0.02	1.6	7.554	2.111570316	1390.278764	774596.0789	592.3080997	8.978335778	1385.290866	775051.2051	594.135936	0.636386493	1384.512697	774735.9928	594.6266939	0.379583823	5.76606689	-139.9139236	-2.318594114	8.892749286	0.778169399	315.2122508	-0.490757858	0.114544794	1.739992337	-0.699668607	0.114544794	1.739992337	-0.699668607	0.003263241	0.102871503	-15.9756342
32	2022-11-25	02:00:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.086551664	1385.917861	774377.6573	595.0503375	12.80947166	1380.888632	774778.8633	593.9944572	0.606521049	1380.215586	774472.6964	594.7081173	0.384430615	5.702274854	-95.039091	0.342220225	12.75375061	0.673045976	306.1669288	-0.713660113	NaN	NaN	NaN	0.125823257	1.893637472	-0.614862828	0.003449505	0.10628005	-16.32784737
33	2022-11-25	02:30:00	36	CRDS_e	Plot_east	0.5	47.37695313	2.672011893	0.042653672	2.58841122	2.755612566	-1.062103262	0.038406936	-1.137380385	-0.986826139	0.248413635	0.025768361	0.197907964	0.298919305	0.538734444	0.015851444	0.507665808	0.56980308	37287	3.254627618	17.5	8.63	2.88337328	0.217823	52.5	0.03466	3.238	2.871	1.59	1.947	129.282	0.053	100000	70	25-11-2022 03:00	Sonic	-18.33714043	0.217822962	1.590294162	3.238072754	2.870799774	2.193692386	6.423340207	102680.6864	0.4	0.5	0.02	1.59	7.438	2.016227306	1381.170113	773103.905	595.2840233	16.10381946	1375.702011	773477.5529	596.5988902	0.554289879	1375.699749	772899.0099	596.700342	0.366337427	5.470363478	204.895072	-1.416318736	16.10032958	0.002262148	578.5430412	-0.101451852	0.13710172	2.047282608	-0.530057048	0.13710172	2.047282608	-0.530057048	0.003652465	0.109965159	-16.63148107
34	2022-11-25	03:00:00	37	CRDS_e	Plot_east	0.5	47.37695313	2.974337991	0.042133956	2.891755956	3.056920026	-0.967636783	0.032543538	-1.031421718	-0.903851849	0.248830633	0.028290131	0.193382323	0.304278942	0.574561586	0.016636664	0.54195393	0.607169243	45778	3.138913889	24.1	8.52	3.079683882	0.2384854	57.3	0.05297	3.048	2.692	1.591	1.947	129.867	0.053	100000	70	25-11-2022 03:30	Sonic	-22.03786936	0.23848538	1.590559284	3.048114853	2.692204226	2.148897477	6.2873441	102711.0494	0.4	0.5	0.02	1.591	7.449	1.996206422	1398.340058	774271.8108	593.8023103	14.57826042	1387.620108	774480.1828	596.3523013	0.54310122	1396.151376	774349.7297	595.2717988	0.357505202	2.188681993	-77.91893224	-1.469488514	14.5859592	-8.531268412	130.4530741	1.080502475	0.120196562	0.735855172	-0.494055658	0.120196562	0.735855172	-0.494055658	0.0038304	0.111289698	-16.91449202
35	2022-11-25	03:30:00	38	CRDS_e	Plot_east	0.5	47.37695313	2.328445015	0.038689654	2.252613769	2.40427626	-1.023648011	0.036256185	-1.094709688	-0.952586335	0.20986094	0.037289359	0.136774255	0.282947624	0.612025599	0.018546204	0.575675266	0.648375931	49017	2.394457025	19	8.23	2.902210547	0.3439633	139.9	0.07142	3.019	2.781	1.508	1.947	133.87	0.053	100000	67	25-11-2022 04:00	Sonic	-27.09496713	0.343963333	1.507616287	3.019045165	2.780943178	2.842221349	6.344770177	102716.6661	0.4	0.5	0.02	1.508	6.548	2.014999677	1385.5365	772622.1943	593.6377464	12.88908615	1379.855322	773261.6374	595.2317388	0.541595193	1380.027978	772671.7752	594.0923039	0.377804484	5.508521654	-49.58088941	-0.454557503	12.89829096	-0.172656497	589.8622312	1.139434862	0.162256133	2.365751228	-0.195219342	0.162256133	2.365751228	-0.195219342	0.004070598	0.11554805	-17.02631993
36	2022-11-25	04:00:00	39	CRDS_e	Plot_east	0.5	47.37695313	2.550685878	0.034400698	2.483260933	2.618110824	-0.980449961	0.029964722	-1.039180448	-0.921719474	0.243642392	0.033106353	0.178754348	0.308530436	0.655242125	0.018718496	0.618554103	0.691930148	49499	2.650718196	19.6	9.02	2.844661656	0.2975663	94.4	0.06808	3.085	2.957	1.594	1.947	133.587	0.053	100000	67	25-11-2022 04:30	Sonic	-26.00057073	0.297566341	1.593637289	3.085285847	2.957013504	2.49443937	6.158472072	102709.236	0.4	0.5	0.02	1.594	7.484	1.956881745	1383.491356	772335.7965	593.4737106	11.24083247	1376.412298	772588.9351	594.6548718	0.501206473	1379.020277	772317.1204	595.5236008	0.360075272	4.471078993	18.67613238	-2.04989024	11.29042599	-2.60797891	271.8147101	-0.868729066	0.141168019	1.752892832	-0.803662363	0.141168019	1.752892832	-0.803662363	0.004279578	0.118703257	-17.48668355
37	2022-11-25	04:30:00	40	CRDS_e	Plot_east	0.5	47.37695313	2.237184104	0.033644532	2.171241234	2.303126974	-1.191235025	0.035967343	-1.261730574	-1.120739475	0.33760166	0.033328435	0.272278337	0.402924983	0.598334682	0.018596666	0.561885445	0.634783918	43986	2.533426545	18.1	9.93	2.992430102	0.3374323	164.3	0.05519	3.133	2.974	1.452	1.947	129.999	0.053	100000	69	25-11-2022 05:00	Sonic	-21.76678471	0.337432312	1.452103169	3.132834604	2.97448915	3.005733305	6.127039005	102718.5202	0.4	0.5	0.02	1.452	6	2.000609219	1388.536754	772718.3455	593.1194428	10.66470967	1382.492373	773175.1554	594.6825673	0.498318346	1383.188068	772731.9779	595.0012218	0.406690874	5.348685744	-13.63240309	-1.881779009	10.71719133	-0.695695188	443.1775178	-0.318654543	0.181786949	2.390811617	-0.841137305	0.181786949	2.390811617	-0.841137305	0.004548688	0.123006718	-17.96851401
38	2022-11-25	05:00:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.098039664	1385.354095	775198.0973	593.0854719	10.41063407	1380.164087	775535.6322	594.4412489	0.525396271	1379.714539	775145.281	594.6911131	0.477043393	5.639555904	52.81627447	-1.605641208	10.4360378	0.449548242	390.3511345	-0.249864268	NaN	NaN	NaN	0.198730029	2.574841365	-1.115658449	0.004842881	0.127641433	-18.607599
39	2022-11-25	05:30:00	42	CRDS_e	Plot_east	0.5	47.37695313	2.049237303	0.030743092	1.98898122	2.109493386	-0.952621476	0.032624229	-1.016564564	-0.888678388	0.267521275	0.03151796	0.20574646	0.32929609	0.632911747	0.017475001	0.59866096	0.667162535	45015	2.367553038	17.6	8.59	2.666761552	0.311731	122.8	0.05276	3.609	3.429	1.745	1.947	134.295	0.053	100000	67	25-11-2022 06:00	Sonic	-23.03259269	0.311731022	1.74530635	3.608737663	3.428949753	2.811936537	6.844780421	102643.5978	0.4	0.5	0.02	1.745	9.419	2.124866961	1379.205143	774736.4269	592.5398858	8.764498889	1374.206371	775061.4142	595.4353609	0.587301584	1373.551562	774908.072	595.3886937	0.441965377	5.653581601	-171.6450937	-2.848807879	8.727997305	0.654808902	153.3422058	0.046667205	0.215673108	2.758871114	-1.390179593	0.215673108	2.758871114	-1.390179593	0.005162155	0.132607401	-19.40393852
40	2022-11-25	06:00:00	43	CRDS_e	Plot_east	0.5	47.37695313	2.135542363	0.031998176	2.072826332	2.198258394	-0.949874866	0.030987289	-1.010609572	-0.889140159	0.130378075	0.043854405	0.04442398	0.216332171	0.680634701	0.01963114	0.642157908	0.719111493	52083	2.151709771	20	8.18	2.574507052	0.3728428	175.1	0.08609	3.262	3.44	1.618	1.947	140.972	0.053	100000	63	25-11-2022 06:30	Sonic	-27.64102615	0.372842805	1.617789952	3.261554778	3.439697758	2.906739277	6.96086914	102677.8244	0.4	0.5	0.02	1.618	7.766	2.151932784	1367.974186	772989.3874	591.6179568	8.558777774	1362.914428	773482.9239	593.7810081	0.654112033	1362.278904	773151.3461	596.4032312	0.402220751	5.695281892	-161.9586665	-4.785274432	8.455465741	0.63552454	331.5777844	-2.622223106	0.188345948	2.666901856	-2.240777104	0.188345948	2.666901856	-2.240777104	0.005440976	0.137407824	-20.68752762
41	2022-11-25	06:30:00	44	CRDS_e	Plot_east	0.5	47.37695313	1.881518265	0.027107537	1.828387826	1.934648703	-1.006851469	0.034483263	-1.074438242	-0.939264697	0.307361278	0.031281661	0.246049608	0.368672948	0.596307952	0.018509815	0.560028941	0.632586962	46472	2.084104407	19.7	8.66	2.77863637	0.366715	148.2	0.05651	3.482	3.409	1.679	1.947	135.465	0.053	100000	66	25-11-2022 07:00	Sonic	-31.06104893	0.36671499	1.678921628	3.481560359	3.408574608	3.244898656	6.778581915	102698.5249	0.4	0.5	0.02	1.679	8.526	2.074638376	1365.577203	773683.9776	593.578736	7.806120943	1360.409352	773974.3737	593.7202094	0.652693205	1359.968904	773742.7598	593.4765455	0.326345171	5.608299164	-58.78218727	0.10219048	7.704227738	0.440448087	231.6139036	0.243663911	0.173447783	2.980730652	0.054312776	0.173447783	2.980730652	0.054312776	0.005697741	0.142773139	-20.65641551
42	2022-11-25	07:00:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.983915321	1365.937988	773580.3679	593.26441	6.959235466	1360.851705	773906.7668	594.2690058	0.635027998	1360.319118	773750.9593	593.916735	0.253287324	5.618870409	-170.5913731	-0.652325028	6.875007468	0.532587086	155.8075099	0.352270825	NaN	NaN	NaN	0.139926555	2.68289171	-0.40118719	0.005904884	0.147602344	-20.88622842
43	2022-11-25	07:30:00	46	CRDS_e	Plot_east	0.5	47.37695313	2.402488249	0.029564617	2.344541964	2.460434535	-1.045569822	0.037549116	-1.119165629	-0.971974016	0.097238443	0.032834347	0.032883527	0.161593359	0.675674642	0.01835246	0.639704045	0.711645239	62062	2.050248139	17.9	8.76	2.515360878	0.4358192	205.1	0.1294	2.991	2.727	1.465	1.947	140.843	0.053	100000	63	25-11-2022 08:00	Sonic	-37.63586792	0.435819191	1.464947602	2.991019338	2.726814719	2.953345488	6.601309757	102665.3236	0.4	0.5	0.02	1.465	6.123	1.977967791	1364.269671	772440.8351	593.0387474	6.43770462	1359.189809	772879.7547	594.2902909	0.626730241	1358.53961	772529.8344	595.0969282	0.25563755	5.73006125	-88.99926895	-2.058180824	6.361774379	0.650198699	349.9203051	-0.806637286	0.106405328	2.385052768	-0.856687155	0.106405328	2.385052768	-0.856687155	0.006062402	0.151895439	-21.37696634
44	2022-11-25	08:00:00	47	CRDS_e	Plot_east	0.5	47.37695313	2.183674928	0.037051071	2.111055283	2.256294572	-0.933166381	0.05012455	-1.031409883	-0.834922878	0.294347436	0.03385373	0.227994542	0.36070033	0.699020049	0.032386183	0.635543527	0.76249657	50179	2.156073258	19.1	8.07	2.893253152	0.3520835	125.4	0.06943	3.183	3.214	1.665	1.947	135.607	0.053	100000	66	25-11-2022 08:30	Sonic	-32.46136208	0.352083452	1.664764338	3.183236708	3.213549474	2.934230733	6.604671885	102744.3986	0.4	0.5	0.02	1.665	8.346	1.930293008	1361.971472	771778.4814	593.3131317	7.290831444	1356.685206	772164.0606	592.859549	0.603747906	1356.395846	771833.2187	594.1879448	0.230945101	5.57562644	-54.73732638	-0.874813027	7.237883538	0.28936009	330.8418433	-1.328395735	0.105759836	2.553322553	-0.400615044	0.105759836	2.553322553	-0.400615044	0.006218965	0.15649142	-21.6064515
45	2022-11-25	08:30:00	48	CRDS_e	Plot_east	0.5	47.37695313	2.070625808	0.02913304	2.013525408	2.127726208	-0.889998809	0.03142733	-0.951595989	-0.828401629	0.315739038	0.032184428	0.252657955	0.378820122	0.624748251	0.017509909	0.590429045	0.659067457	49338	2.209266691	18	9.09	2.723948978	0.3318871	150.5	0.06187	3.4	3.404	1.764	1.947	135.208	0.053	100000	66	25-11-2022 09:00	Sonic	-22.66728152	0.331887135	1.76422428	3.399675779	3.404138643	2.861599127	6.690215437	102808.3517	0.4	0.5	0.02	1.764	9.689	1.962685547	1362.512296	771820.7748	591.779547	6.561252515	1357.430857	772127.4034	594.7904264	0.631131429	1356.841959	771797.6868	595.0150156	0.235954119	5.670337554	23.08791546	-3.235468594	6.480921087	0.588898206	329.7165923	-0.224589251	0.113953046	2.738465604	-1.56255591	0.113953046	2.738465604	-1.56255591	0.006387657	0.161420658	-22.50153371
46	2022-11-25	09:00:00	49	CRDS_e	Plot_east	0.5	47.37695313	2.043503296	0.025772828	1.99298887	2.094017723	-0.971707489	0.033549178	-1.037463465	-0.905951514	0.128318757	0.033012044	0.063615557	0.193021957	0.643978243	0.016869917	0.610913413	0.677043073	54836	2.015628419	22	10.51	2.614673901	0.4104447	296.8	0.091	3.273	3.089	1.606	1.947	136.312	0.053	100000	66	25-11-2022 09:30	Sonic	-21.75170733	0.410444695	1.606089688	3.2725357	3.089389907	3.142946133	6.920568543	102811.0494	0.4	0.5	0.02	1.606	7.624	2.01407531	1360.813583	770110.957	594.0982878	6.469218896	1355.733301	770359.5557	594.9468456	0.685946109	1355.175827	770134.4181	594.3900091	0.232529201	5.637755879	-23.46104903	-0.291721332	6.334072787	0.557474598	225.1376186	0.556836456	0.113789491	2.758868013	-0.142755499	0.113789491	2.758868013	-0.142755499	0.006556107	0.166386621	-22.58330865
47	2022-11-25	09:30:00	50	CRDS_e	Plot_east	0.5	47.37695313	1.873953892	0.03510336	1.805151738	1.942756046	-1.055389263	0.036752032	-1.127422793	-0.983355733	0.254935045	0.031289338	0.193608328	0.316261762	0.592130964	0.021545544	0.549901962	0.634359965	44174	2.136528275	15.2	8.69	2.736686996	0.3478965	259.6	0.04922	3.676	3.301	1.704	1.947	133.333	0.053	100000	68	25-11-2022 10:00	Sonic	-15.15539537	0.347896528	1.703910699	3.675815702	3.301074509	3.198513054	7.090005244	102844.5163	0.4	0.5	0.02	1.704	8.855	2.05249728	1356.516334	767918.1494	591.9007888	6.640528146	1351.487091	768281.7377	594.494617	0.723461358	1350.840108	767815.0762	593.0362873	0.233435922	5.676226123	103.0732641	-1.135498576	6.467866787	0.646983256	466.6615696	1.458329656	0.124568658	3.029010558	-0.605937308	0.124568658	3.029010558	-0.605937308	0.006740513	0.17183884	-22.930409
48	2022-11-25	10:00:00	51	CRDS_e	Plot_east	0.5	47.37695313	1.647141532	0.025146526	1.597854651	1.696428413	-1.063395992	0.035424236	-1.132827059	-0.993964925	0.335022245	0.033600529	0.269165621	0.400878869	0.575557852	0.017947576	0.540380824	0.61073488	43732	1.867538644	12	8.48	2.662497846	0.4188767	548.3	0.05788	3.21	3.345	1.575	1.947	135.247	0.053	100000	66	25-11-2022 10:30	Sonic	-12.52481345	0.418876715	1.575279821	3.209875404	3.345019242	3.681393795	7.160337165	102813.7172	0.4	0.5	0.02	1.575	7.267	2.058495419	1355.456326	766197.3197	594.4816634	7.196268777	1350.357118	766677.8438	593.429372	0.799103742	1349.884595	766146.7485	594.3740045	0.163791678	5.571731455	50.57117621	0.107658897	6.947965035	0.472523687	531.0952393	-0.944632494	0.099439954	3.382667091	0.065361048	0.099439954	3.382667091	0.065361048	0.006887721	0.17792764	-22.89296809
49	2022-11-25	10:30:00	52	CRDS_e	Plot_east	0.5	47.37695313	1.710535652	0.024190777	1.663122026	1.757949278	-0.966672795	0.031725618	-1.028854615	-0.904490974	0.220777867	0.030154601	0.161675219	0.279880515	0.615812751	0.017732861	0.581056561	0.650568941	45927	1.925999956	15	8.36	2.737854194	0.3853211	500.5	0.05302	3.294	3.23	1.703	1.947	133.118	0.053	100000	68	25-11-2022 11:00	Sonic	-10.6832768	0.385321132	1.703044613	3.294062991	3.229707744	3.470933476	7.214109445	102783.6007	0.4	0.5	0.02	1.703	8.842	2.064312646	1355.87508	766681.0318	593.1054944	7.858995691	1350.544371	767066.6751	593.4359541	0.786308342	1350.375227	766613.0989	593.2016776	0.182404304	5.499852572	67.93293769	-0.096183237	7.623487349	0.169143516	453.5762173	0.234276469	0.10663578	3.215280878	-0.056229893	0.10663578	3.215280878	-0.056229893	0.00704558	0.183715146	-22.92517838
50	2022-11-25	11:00:00	53	CRDS_e	Plot_east	0.5	47.37695313	1.65298546	0.026582511	1.600884065	1.705086854	-0.977334232	0.033360339	-1.042720085	-0.911948378	0.31231647	0.030996677	0.251563364	0.373069576	0.561728113	0.018096489	0.526259217	0.597197009	40408	2.004377846	14.5	8.38	2.739424187	0.3625783	350.6	0.04211	3.477	3.509	1.673	1.947	132.392	0.053	100000	68	25-11-2022 11:30	Sonic	-12.70505354	0.362578329	1.673302313	3.477422136	3.508560658	3.475035392	7.169748489	102861.1556	0.4	0.5	0.02	1.673	8.449	2.040980115	1353.876233	765658.8169	592.5668562	7.077779032	1348.383252	766108.0315	593.6104546	0.78829944	1348.438602	765609.7942	595.3249302	0.157080675	5.43763037	49.02266211	-2.758073956	6.840279591	-0.055350827	498.237217	-1.714475562	0.095028467	3.289581489	-1.668540967	0.095028467	3.289581489	-1.668540967	0.007186257	0.189636393	-23.88097224
51	2022-11-25	11:30:00	54	CRDS_e	Plot_east	0.5	47.37695313	2.033042411	0.03287482	1.968608167	2.097476654	-1.002542674	0.038105402	-1.077228794	-0.927856555	0.251248406	0.032523752	0.187502252	0.314994561	0.597539986	0.023039829	0.552382204	0.642697767	47954	2.182134963	18.2	9.94	2.6689326	0.3712107	363	0.07183	3.348	3.483	1.595	1.947	135.207	0.053	100000	66	25-11-2022 12:00	Sonic	-13.16945282	0.371210655	1.595471336	3.347696516	3.482757665	3.062085253	7.158665548	102866.8135	0.4	0.5	0.02	1.595	7.495	2.028061894	1348.021007	764187.9577	592.8611486	6.590885937	1342.689988	764469.6635	592.3759521	0.776378174	1342.546883	764162.9253	594.405309	0.15608372	5.474124173	25.03241761	-1.54416036	6.365307763	0.143104326	306.7381712	-2.029356862	0.07677347	2.692577462	-0.759531799	0.07677347	2.692577462	-0.759531799	0.007299909	0.194483032	-24.31605645
52	2022-11-25	12:00:00	55	CRDS_e	Plot_east	0.5	47.37695313	2.87936135	0.033504636	2.813692675	2.945030025	-0.969069573	0.035006996	-1.037682854	-0.900456291	0.10656987	0.038720486	0.030678194	0.182461546	0.720701544	0.020478377	0.680564178	0.76083891	64502	2.413109671	39.4	11.61	2.387519949	0.3746891	442.2	0.1446	3.043	2.981	1.488	1.947	143.449	0.053	100000	62	25-11-2022 12:30	Sonic	-11.11597643	0.374689127	1.487843601	3.042961949	2.9805362	2.435623159	7.131149864	102813.9439	0.4	0.5	0.02	1.488	6.347	2.021390523	1348.065198	765132.5367	592.2172704	6.700072758	1342.987134	765501.0804	592.5907696	0.74121435	1342.473694	765124.0141	594.1440487	0.184576173	5.591504244	8.522615429	-1.926778298	6.509658408	0.513440405	377.0663146	-1.553279177	0.064103164	1.941925158	-0.669168633	0.064103164	1.941925158	-0.669168633	0.007394805	0.197978497	-24.69937773
53	2022-11-25	12:30:00	56	CRDS_e	Plot_east	0.5	47.37695313	2.109250297	0.030914277	2.048658694	2.1698419	-0.905041044	0.031083772	-0.965964855	-0.844117234	0.416597423	0.036679505	0.344706045	0.488488801	0.661481486	0.019280228	0.623692476	0.699270497	49744	2.059934867	13.8	8.02	2.860193093	0.3809155	340.9	0.07717	2.817	3.43	1.546	1.947	137.374	0.053	100000	65	25-11-2022 13:00	Sonic	-15.14446729	0.380915501	1.546156503	2.81735923	3.429618302	3.073819535	7.037119782	102849.9161	0.4	0.5	0.02	1.546	6.947	1.928723221	1351.813051	767660.6299	592.5470359	5.313884634	1346.747669	768085.2156	593.3320715	0.670965397	1346.236605	767722.5067	595.0689999	0.162157824	5.576446018	-61.87683804	-2.521964055	5.193719237	0.511064239	362.7088851	-1.736928486	0.076879365	2.64380478	-1.19566846	0.076879365	2.64380478	-1.19566846	0.007508615	0.202737346	-25.38429503
54	2022-11-25	13:00:00	57	CRDS_e	Plot_east	0.5	47.37695313	2.340849999	0.039026985	2.264357588	2.417342411	-1.012405567	0.032724068	-1.076544338	-0.948266796	0.181360518	0.037898614	0.1070797	0.255641337	0.719446466	0.033616177	0.653559173	0.785333759	56324	2.10562105	14.7	8.53	2.832956387	0.3943762	456.1	0.09489	2.927	3.005	1.537	1.947	136.78	0.053	100000	66	25-11-2022 13:30	Sonic	-12.55015823	0.394376237	1.536914275	2.927478262	3.004625737	2.978726045	6.782037477	102852.629	0.4	0.5	0.02	1.537	6.851	1.861234557	1351.892367	767976.166	591.1753003	4.540068586	1346.843294	768427.3781	593.4521544	0.582019378	1346.340877	768111.7845	594.0951326	0.183615179	5.551489851	-135.6184403	-2.919832282	4.508849208	0.502416829	315.5936268	-0.642978262	0.078439532	2.371570093	-1.247338481	0.078439532	2.371570093	-1.247338481	0.007624734	0.207006172	-26.09881057
