"","elapsed.time","NH3_30s.bg","DATE","TIME","FRAC_DAYS_SINCE_JAN1","FRAC_HRS_SINCE_JAN1","JULIAN_DAYS","EPOCH_TIME","ALARM_STATUS","INST_STATUS","CavityPressure","CavityTemp","DasTemp","EtalonTemp","WarmBoxTemp","species","MPVPosition","OutletValve","solenoid_valves","NH3","NH3_30s","NH3_5min","H2O","CO2","NH3_raw","NH3_dry","nh3_base_11","date.time","id","Vid","treat","NH3.corr","date.time.weather","date","time","temp","air.flow","A.frame","air.temp.K","n","flux","flux.tr","flux.time","cum.emis"
"448",111,21.7335164013333,"2022-11-29","01:58:21.078",332.0821884,7969.972522,333.0821884,1669687101.078,0,899,139.99730649,44.999534607,23.9375,45.177177429,44.99861908,2,6,34980.945228,6,42.800240249,43.195694818,46.799894518,0.72149675787,287.15599903,42.800240249,42.800240249,704.85544621,2022-11-29 01:58:21,"6","0","DFC",21.4621784166667,"2022-11-29 02:00:00","2022-11-29","02:00:00",4.8,3000,0.38465,277.95,9.41000162588656e-10,0.000102797142680337,0.000100532083337981,0.00804256666703849,3.4823986150324
"449",112,22.1153698063333,"2022-11-29","03:18:18.548",332.13771468,7971.305152,333.13771468,1669691898.548,0,899,139.99617336,45.000297546,24.0625,45.178916931,45.000236511,2,6,34983.790082,6,41.622500785,41.770970566,46.533233804,0.73808041398,278.53280958,41.622500785,41.622500785,704.62230724,2022-11-29 03:18:18,"6","0","DFC",19.6556007596667,"2022-11-29 03:00:00","2022-11-29","03:00:00",4.7,3000,0.38465,277.85,8.62101691315317e-10,9.41780820986319e-05,9.84876123894843e-05,0.00787900899115875,3.49027762402356
"450",113,22.1022645996667,"2022-11-29","04:38:15.451",332.1932344,7972.637626,333.1932344,1669696695.452,0,899,139.99225666,44.998985291,24.0625,45.177787781,44.998954773,2,6,34999.155698,6,43.394767677,43.28122398,47.575582987,0.72318952042,282.57454457,43.394767677,43.394767677,704.70211022,2022-11-29 04:38:15,"6","0","DFC",21.1789593803333,"2022-11-29 05:00:00","2022-11-29","05:00:00",5,3000,0.38465,278.15,9.2791485863367e-10,0.000101367672302802,9.77728772007168e-05,0.00782183017605734,3.49809945419962
"451",115,21.6221972573333,"2022-11-29","05:58:13.121",332.24876299,7973.970312,333.24876299,1669701493.122,0,899,139.99714661,45.000907898,24.0625,45.177787781,44.999168396,2,6,35010.847656,6,44.224682692,44.426746062,48.496307864,0.69323032625,310.46564763,44.224682692,44.224682692,704.89508434,2022-11-29 05:58:13,"6","0","DFC",22.8045488046667,"2022-11-29 06:00:00","2022-11-29","06:00:00",5,3000,0.38465,278.15,9.99136893379973e-10,0.000109148140318512,0.000105257906310657,0.00842063250485257,3.50652008670447
"452",116,21.382087557,"2022-11-29","07:18:11.424",332.3042989,7975.303174,333.3042989,1669706291.425,0,899,139.99845886,45.000205994,23.875,45.178520203,44.999900818,2,6,35010.875,6,44.413852579,44.720360794,48.837307293,0.65406783187,297.30626819,44.413852579,44.413852579,704.81295487,2022-11-29 07:18:11,"6","0","DFC",23.338273237,"2022-11-29 07:00:00","2022-11-29","07:00:00",4.8,3000,0.38465,277.95,1.02325674888161e-09,0.000111783051900898,0.000110465596109705,0.00883724768877641,3.51535733439325
"453",117,21.032334023,"2022-11-29","08:38:08.201",332.35981715,7976.635612,333.35981715,1669711088.202,0,899,140.00138216,44.998191833,23.625,45.17766571,44.998222351,2,6,35025.152238,6,39.84646873,39.777515966,44.63816129,0.64963421869,270.21029157,39.84646873,39.84646873,704.79176099,2022-11-29 08:38:08,"6","0","DFC",18.745181943,"2022-11-29 09:00:00","2022-11-29","09:00:00",4.5,3000,0.38465,277.65,8.22762630954455e-10,8.98805876224341e-05,0.000100831819761666,0.00806654558093327,3.52342387997418
"454",119,21.931394303,"2022-11-29","09:58:05.203",332.415338,7977.968112,333.415338,1669715885.203,0,899,139.99757518,44.997823632,23.74388587,45.179454306,45.00070688,2,6,35024.141432,6,39.851872765,39.930422563,45.45493043,0.70976314868,244.48302329,39.851872765,39.851872765,704.59948251,2022-11-29 09:58:05,"6","0","DFC",17.99902826,"2022-11-29 10:00:00","2022-11-29","10:00:00",4.3,3000,0.38465,277.45,7.90581970101029e-10,8.63650940903217e-05,8.81228408563779e-05,0.00704982726851023,3.53047370724269
"455",120,22.783423921,"2022-11-29","11:18:03.665",332.47087576,7979.301018,333.47087576,1669720683.666,0,899,140.0036665,45.000114441,24.16576087,45.178398132,44.999931335,2,6,35044.959091,6,43.49313422,43.77856165,49.014196761,0.69323863649,262.9856084,43.49313422,43.49313422,704.79620904,2022-11-29 11:18:03,"6","0","DFC",20.995137729,"2022-11-29 11:00:00","2022-11-29","11:00:00",4.7,3000,0.38465,277.85,9.20854262705114e-10,0.000100596355659158,9.34807248747399e-05,0.00747845798997919,3.53795216523267
"456",0,64.422482502,"2022-11-24","11:37:47.092",327.48457284,7859.629748,328.48457284,1669289867.093,0,899,139.99535005,45.001121521,24.5625,45.181663513,45.003044128,2,8,34865.82303,8,683.35920674,681.59153635,651.26240058,0.92988689819,184.70086497,683.35920674,683.35920674,708.83835316,2022-11-24 11:37:47,"8","V8","DFC",617.169053848,"2022-11-24 12:00:00","2022-11-24","12:00:00",6.5,3000,0.38465,279.65,2.68950213768674e-08,0.00293807744120137,0,0,0
"457",1.33,62.0112197196667,"2022-11-24","12:57:45.454",327.54010943,7860.962626,328.54010943,1669294665.455,0,899,140.00214718,45.000297546,26.125,45.175773621,44.997825623,2,8,34965.457965,8,659.1322135,658.55133018,653.58939925,0.93115206247,165.94482436,659.1322135,659.1322135,708.47601385,2022-11-24 12:57:45,"8","0","DFC",596.540110460333,"2022-11-24 13:00:00","2022-11-24","13:00:00",6.8,3000,0.38465,279.95,2.59681944465371e-08,0.00283682861682811,0.00288745302901474,0.230996242321179,0.230996242321179
"458",2.67,56.981859441,"2022-11-24","14:17:43.220",327.59563912,7862.295339,328.59563912,1669299463.22,0,899,139.99801909,45.000083923,26.1875,45.177757263,45.000083923,2,8,34979.880031,8,628.44903062,627.90242112,619.13387272,0.92155890824,150.99389003,628.44903062,628.44903062,708.11712145,2022-11-24 14:17:43,"8","0","DFC",570.920561679,"2022-11-24 14:00:00","2022-11-24","14:00:00",6.9,3000,0.38465,280.05,2.48440665172802e-08,0.00271402615224949,0.0027754273845388,0.222034190763104,0.453030433084283
"459",4,52.930372566,"2022-11-24","15:37:40.249",327.65116029,7863.627847,328.65116029,1669304260.249,0,899,140.000325,44.999872125,26.125,45.178038058,45.0002934,2,8,34987.982889,8,566.37801428,567.07780445,565.66242755,0.91945970304,176.94207863,566.37801428,566.37801428,708.01198804,2022-11-24 15:37:40,"8","0","DFC",514.147431884,"2022-11-24 16:00:00","2022-11-24","16:00:00",6.8,3000,0.38465,279.95,2.23815301791667e-08,0.00244501270318888,0.00257951942771919,0.206361554217535,0.659391987301818
"460",5.33,51.05541865,"2022-11-24","16:57:38.257",327.7066928,7864.960627,328.7066928,1669309058.258,0,899,140.0022112,45.001304626,26.0625,45.177482605,44.99962616,2,8,34992.135954,8,500.10260775,498.79364277,497.51390496,0.92766285357,166.6177406,500.10260775,500.10260775,707.661899,2022-11-24 16:57:38,"8","0","DFC",447.73822412,"2022-11-24 17:00:00","2022-11-24","17:00:00",6.8,3000,0.38465,279.95,1.94906479232774e-08,0.00212920570596883,0.00228710920457885,0.182968736366308,0.842360723668127
"461",6.66,49.2524267966667,"2022-11-24","18:17:35.790",327.7622198,7866.293275,328.7622198,1669313855.791,0,899,139.99856982,45.000968933,25.9375,45.178520203,45.00075531,2,8,34991.400603,8,432.59454703,432.71072871,429.21491499,0.92258602795,178.20806723,432.59454703,432.59454703,707.18690362,2022-11-24 18:17:35,"8","0","DFC",383.458301913333,"2022-11-24 18:00:00","2022-11-24","18:00:00",6.7,3000,0.38465,279.85,1.66984211224547e-08,0.0018241760702136,0.00197669088809121,0.158135271047297,1.00049599471542
"462",8,47.0209101913333,"2022-11-24","19:37:33.688",327.81775103,7867.626025,328.81775103,1669318653.689,0,899,140.00431757,45.00063324,25.8125,45.178062439,45.000358582,2,8,34996.859333,8,375.83332159,376.20750154,375.59081315,0.91211999419,200.7403065,375.83332159,375.83332159,706.91985697,2022-11-24 19:37:33,"8","0","DFC",329.186591348667,"2022-11-24 20:00:00","2022-11-24","20:00:00",6.5,3000,0.38465,279.65,1.43453083982416e-08,0.00156711632243585,0.00169564619632472,0.135651695705978,1.1361476904214
"463",9.33,45.5981328703333,"2022-11-24","20:57:31.016",327.87327566,7868.958616,328.87327566,1669323451.017,0,899,139.99951023,45.001029968,25.9375,45.178062439,45.000358582,2,8,35006.185037,8,330.15643079,330.10578475,330.7867521,0.90650948148,204.92437297,330.15643079,330.15643079,706.66496586,2022-11-24 20:57:31,"8","0","DFC",284.507651879667,"2022-11-24 21:00:00","2022-11-24","21:00:00",6.5,3000,0.38465,279.65,1.23982875218344e-08,0.00135441903417713,0.00146076767830649,0.116861414264519,1.25300910468592
"464",10.7,44.6863916486667,"2022-11-24","22:17:28.578",327.92880299,7870.291272,328.92880299,1669328248.578,0,899,140.00306204,45.000694275,26.0625,45.17754364,44.999931335,2,8,35015.571459,8,292.66651343,292.92223946,292.57010407,0.91696851708,184.57576965,292.66651343,292.66651343,706.31806214,2022-11-24 22:17:28,"8","0","DFC",248.235847811333,"2022-11-24 22:00:00","2022-11-24","22:00:00",6.6,3000,0.38465,279.75,1.08137662850766e-08,0.00118132208676862,0.00126787056047287,0.10142964483783,1.35443874952375
"465",12,43.4896098563333,"2022-11-24","23:37:25.122",327.98431855,7871.623645,328.98431855,1669333045.123,0,899,139.99913954,44.999528636,26.125,45.17744877,44.999473572,2,8,35019.140583,8,264.32241304,264.15475456,263.71052475,0.91392174862,208.81070214,264.32241304,264.32241304,706.25639567,2022-11-24 23:37:25,"8","0","DFC",220.665144703667,"2022-11-25 00:00:00","2022-11-25","00:00:00",6.7,3000,0.38465,279.85,9.60928344730959e-09,0.00104974145686805,0.00111553177181833,0.0892425417454665,1.44368129126922
"466",13.3,42.1585079803333,"2022-11-25","00:57:23.466",328.03985493,7872.956518,329.03985493,1669337843.466,0,899,139.99984128,44.999717712,26,45.17754364,44.999931335,2,8,35017.889012,8,240.40339293,240.6617813,241.20756515,0.9052240253,209.28099865,240.40339293,240.40339293,706.012857,2022-11-25 00:57:23,"8","0","DFC",198.503273319667,"2022-11-25 01:00:00","2022-11-25","01:00:00",6.7,3000,0.38465,279.85,8.64420260439867e-09,0.000944313682197043,0.000997027569532544,0.0797622055626035,1.52344349683182
"467",14.7,40.057010194,"2022-11-25","02:17:20.352",328.09537446,7874.288987,329.09537446,1669342640.353,0,899,139.99800135,44.99874115,25.75,45.178001404,45.000083923,2,8,35005.249618,8,208.50913586,208.58174872,207.55407973,0.88938448672,204.17801308,208.50913586,208.50913586,705.88308501,2022-11-25 02:17:20,"8","0","DFC",168.524738526,"2022-11-25 02:00:00","2022-11-25","02:00:00",6.7,3000,0.38465,279.85,7.33873028545029e-09,0.000801700716151436,0.000873007199174239,0.0698405759339392,1.59328407276576
"468",16,39.2777458826667,"2022-11-25","03:37:18.280",328.15090603,7875.621745,329.15090603,1669347438.281,0,899,140.00421143,44.999320984,25.375,45.178001404,44.999778748,2,8,34993.163086,8,187.11369207,186.53617543,186.43260515,0.89208378973,220.84548725,187.11369207,187.11369207,705.65009638,2022-11-25 03:37:18,"8","0","DFC",147.258429547333,"2022-11-25 04:00:00","2022-11-25","04:00:00",6.3,3000,0.38465,279.45,6.42182736729878e-09,0.000701536014965895,0.000751618365558666,0.0601294692446932,1.65341354201045
"469",17.3,40.0337631996667,"2022-11-25","04:57:15.006",328.20642369,7876.954169,329.20642369,1669352235.007,0,899,140.00122866,44.998678788,25.5625,45.17847509,45.000411656,2,8,34998.149244,8,190.56854441,190.67590471,191.16407534,0.91407107501,195.26481473,190.56854441,190.56854441,705.80395858,2022-11-25 04:57:15,"8","0","DFC",150.642141510333,"2022-11-25 05:00:00","2022-11-25","05:00:00",6.8,3000,0.38465,279.95,6.55765530932092e-09,0.000716374189167285,0.00070895510206659,0.0567164081653272,1.71012995017578
"470",18.7,38.829180652,"2022-11-25","06:17:13.559",328.26196249,7878.2871,329.26196249,1669357033.559,0,899,140.00079346,45.001304626,25.5,45.177146912,44.999015808,2,8,35009.070312,8,169.27853452,169.34336333,170.63815979,0.89132560704,210.33604357,169.27853452,169.27853452,705.64920125,2022-11-25 06:17:13,"8","0","DFC",130.514182678,"2022-11-25 06:00:00","2022-11-25","06:00:00",7.1,3000,0.38465,280.25,5.67537630603601e-09,0.000619991888514919,0.000668183038841102,0.0534546431072881,1.76358459328307
"471",20,36.9454643533333,"2022-11-25","07:37:11.130",328.31748993,7879.619758,329.31748993,1669361831.13,0,899,139.99860681,45.002159119,25.375,45.176628113,44.998344421,2,8,35011.684422,8,156.32869943,156.53303833,156.72949358,0.88018339916,216.61724132,156.32869943,156.32869943,705.54404496,2022-11-25 07:37:11,"8","0","DFC",119.587573976667,"2022-11-25 08:00:00","2022-11-25","08:00:00",6.9,3000,0.38465,280.05,5.20394927409699e-09,0.00056849205483552,0.00059424197167522,0.0475393577340176,1.81112395101709
"472",21.3,36.9383166006667,"2022-11-25","08:57:08.165",328.37301118,7880.952268,329.37301118,1669366628.166,0,899,139.99764285,44.999565125,25.8125,45.178001404,44.999900818,2,8,35028.594939,8,158.00284319,157.92278416,160.25283414,0.89039358176,216.44554503,158.00284319,158.00284319,705.67605337,2022-11-25 08:57:08,"8","0","DFC",120.984467559333,"2022-11-25 09:00:00","2022-11-25","09:00:00",7.2,3000,0.38465,280.35,5.25910247300456e-09,0.000574517124206159,0.00057150458952084,0.0457203671616672,1.85684431817875
"473",22.7,36.087231216,"2022-11-25","10:17:05.915",328.42854069,7882.284977,329.42854069,1669371425.916,0,899,140.00399623,45.000663757,26.1875,45.178398132,45.000541687,2,8,35048.808933,8,151.34597853,151.83440143,153.24115778,0.88375871039,211.37218735,151.34597853,151.34597853,705.52572538,2022-11-25 10:17:05,"8","0","DFC",115.747170214,"2022-11-25 10:00:00","2022-11-25","10:00:00",7.4,3000,0.38465,280.55,5.02785431339639e-09,0.000549255013738067,0.000561886068972113,0.044950885517769,1.90179520369652
"474",24,35.0845469913333,"2022-11-25","11:37:03.671",328.48407027,7883.617686,329.48407027,1669376223.671,0,899,139.99746207,45.00063324,26.25,45.178062439,45.000358582,2,8,35036.274754,8,137.06767468,137.12761312,138.4211418,0.88922748339,208.90749182,137.06767468,137.06767468,705.45106239,2022-11-25 11:37:03,"8","0","DFC",102.043066128667,"2022-11-25 12:00:00","2022-11-25","12:00:00",7.3,3000,0.38465,280.45,4.43415255948286e-09,0.00048439759252496,0.000516826303131513,0.0413461042505211,1.94314130794704
"475",25.3,34.265281025,"2022-11-25","12:57:01.414",328.53959971,7884.950393,329.53959971,1669381021.415,0,899,139.99676381,45.002372742,26,45.17754364,44.999687195,2,8,35024.077785,8,121.87535476,121.61636078,121.07343684,0.90818592843,236.08835939,121.87535476,121.87535476,705.28287689,2022-11-25 12:57:01,"8","0","DFC",87.351079755,"2022-11-25 13:00:00","2022-11-25","13:00:00",7,3000,0.38465,280.15,3.79979552438724e-09,0.00041509888967712,0.00044974824110104,0.0359798592880832,1.97912116723513
"476",26.7,33.4337538493333,"2022-11-25","14:16:58.440",328.59512083,7886.2829,329.59512083,1669385818.44,0,899,139.99832153,45.000083923,25.75,45.177696228,44.999839783,2,8,35018.097656,8,111.22159657,110.60696574,112.82747423,0.9051196638,215.70621732,111.22159657,111.22159657,705.29201239,2022-11-25 14:16:58,"8","0","DFC",77.1732118906667,"2022-11-25 14:00:00","2022-11-25","14:00:00",6.7,3000,0.38465,279.85,3.36065430085287e-09,0.000367126036103647,0.000391112462890384,0.0312889970312307,2.01041016426636
"477",28,32.625092346,"2022-11-25","15:36:55.894",328.65064693,7887.615526,329.65064693,1669390615.895,0,899,139.99873352,44.999565125,25.5625,45.177787781,44.999687195,2,8,35021.1875,8,103.98591646,104.07745076,106.25901704,0.90312749673,229.09755581,103.98591646,103.98591646,705.09941801,2022-11-25 15:36:55,"8","0","DFC",71.452358414,"2022-11-25 16:00:00","2022-11-25","16:00:00",6.4,3000,0.38465,279.55,3.11486800213383e-09,0.000340275744017844,0.000353700890060745,0.0282960712048596,2.03870623547122
"478",29.3,32.79755311,"2022-11-25","16:56:53.552",328.70617538,7888.948209,329.70617538,1669395413.553,0,899,140.00507736,45.000389099,25.5625,45.17766571,44.99962616,2,8,35027.280061,8,99.989448289,100.15286297,102.98270721,0.90258583635,234.73200984,99.989448289,99.989448289,705.25672292,2022-11-25 16:56:53,"8","0","DFC",67.35530986,"2022-11-25 17:00:00","2022-11-25","17:00:00",6.4,3000,0.38465,279.55,2.93626276463977e-09,0.000320764474188066,0.000330520109102955,0.0264416087282364,2.06514784419945
"479",30.7,33.356293156,"2022-11-25","18:16:51.177",328.76170344,7890.280883,329.76170344,1669400211.177,0,899,139.99375634,44.997550964,25.622282609,45.17830658,45.000358582,2,8,35033.7027,8,98.597896729,98.593335705,100.82521141,0.90152996501,254.55089566,98.597896729,98.597896729,705.22107453,2022-11-25 18:16:51,"8","0","DFC",65.237042549,"2022-11-25 18:00:00","2022-11-25","18:00:00",6.4,3000,0.38465,279.55,2.84391979355447e-09,0.000310676703801217,0.000315720588994641,0.0252576471195713,2.09040549131902
"480",32,33.5537634583333,"2022-11-25","19:36:47.946",328.8172216,7891.613318,329.8172216,1669405007.946,0,899,139.99994178,44.99962616,25.796535326,45.178520203,45.000450134,2,8,35051.578274,8,94.634142611,94.906693612,97.97267151,0.90763260381,224.66552265,94.634142611,94.634142611,705.18742953,2022-11-25 19:36:47,"8","0","DFC",61.3529301536667,"2022-11-25 20:00:00","2022-11-25","20:00:00",6.5,3000,0.38465,279.65,2.67364080834602e-09,0.000292075013988771,0.000301375858894994,0.0241100687115995,2.11451556003062
"481",33.3,32.979082692,"2022-11-25","20:56:45.700",328.87275116,7892.946028,329.87275116,1669409805.7,0,899,139.99821837,45.000511169,25.875,45.178062439,45.000144958,2,8,35060.590205,8,89.449897525,89.658949895,91.931830436,0.92240184331,219.80002022,89.449897525,89.449897525,705.05132486,2022-11-25 20:56:45,"8","0","DFC",56.679867203,"2022-11-25 21:00:00","2022-11-25","21:00:00",6.5,3000,0.38465,279.65,2.46999785643518e-09,0.00026982856343999,0.00028095178871438,0.0224761430971504,2.13699170312777
"482",34.6,32.8769257103333,"2022-11-25","22:16:42.380",328.92826829,7894.278439,329.92826829,1669414602.38,0,899,139.99777495,44.998558044,25.975883152,45.178153992,45.000511169,2,8,35070.840396,8,87.37920596,87.770533046,90.847198692,0.92342023596,234.84854747,87.37920596,87.37920596,705.16077213,2022-11-25 22:16:42,"8","0","DFC",54.8936073356667,"2022-11-25 22:00:00","2022-11-25","22:00:00",6.5,3000,0.38465,279.65,2.39215614188868e-09,0.000261324945529122,0.000265576754484556,0.0212461403587645,2.15823784348654
"483",36,32.7169262263333,"2022-11-25","23:36:41.575",328.98381453,7895.611549,329.98381453,1669419401.575,0,899,140.00082862,45.000175476,26.0625,45.178611755,45.00075531,2,8,35082.660836,8,86.223566083,86.631402602,89.561383261,0.93406368733,231.32650277,86.223566083,86.223566083,705.10444905,2022-11-25 23:36:41,"8","0","DFC",53.9144763756667,"2022-11-26 00:00:00","2022-11-26","00:00:00",6.6,3000,0.38465,279.75,2.34864767538271e-09,0.000256571975001557,0.000258948460265339,0.0207158768212272,2.17895372030777
"484",37.3,32.0491012223333,"2022-11-26","00:56:39.157",329.03934211,7896.944211,330.03934211,1669424199.158,0,899,139.98939514,44.998924255,25.9375,45.177391052,44.999443054,2,8,35088.058594,8,82.068075119,82.502638085,85.926430692,0.92418695884,246.36247546,82.068075119,82.068075119,705.17297134,2022-11-26 00:56:39,"8","0","DFC",50.4535368626667,"2022-11-26 01:00:00","2022-11-26","01:00:00",6.6,3000,0.38465,279.75,2.19788060708718e-09,0.000240101814371153,0.000248336894686355,0.0198669515749084,2.19882067188267
