dummy	st_date	st_time	rn	Sensor	Source	SensorHeight	SourceArea	CE	CE_se	CE_lo	CE_hi	uCE	uCE_se	uCE_lo	uCE_hi	vCE	vCE_se	vCE_lo	vCE_hi	wCE	wCE_se	wCE_lo	wCE_hi	N_TD	TD_Time_avg	TD_Time_max	Max_Dist	UCE	Ustar	L	Zo	sUu	sVu	sWu	z_sWu	WD	d	N0	MaxFetch	et	Sonic_raw	SH	UST	sigW	sigU	sigV	WS	airT	Pair	kv	A	alpha	bw	C0	NH3_east	CH4_east	CO2_east	N2O_east	NH3_west	CH4_west	CO2_west	N2O_west	NH3_bg	CH4_bg	CO2_bg	N2O_bg	dNH3_east	dCH4_east	dCO2_east	dN2O_east	dNH3_west	dCH4_west	dCO2_west	dN2O_west	emis_NH3	emis_CH4	emis_N2O	emis_NH3_gap	emis_CH4_gap	emis_N2O_gap	cum_NH3_gN	cum_CH4_gCH4	cum_N2O_mgN
431	2022-12-03	09:30:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.764360009	1336.048759	763450.4745	599.8734007	1.792048508	1329.621543	763283.6504	596.6919129	1.101094275	1328.774563	763011.3944	605.2936155	-0.432334266	7.274196244	439.0800608	-5.420214785	1.241754233	0.84698095	272.2559951	-8.601702528	NaN	NaN	NaN	0.296350062	-0.015181314	-1.834503972	NaN	NaN	NaN
432	2022-12-03	10:00:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.699221011	1344.988191	764777.2302	600.3058683	1.643386122	1338.843751	764588.9372	597.3593349	1.010438422	1337.955458	764368.7911	607.2551211	-0.406817411	7.032732319	408.4391446	-6.949252852	1.1837477	0.888293197	220.1461265	-9.895786182	NaN	NaN	NaN	0.29510421	-0.015883257	-1.841205516	NaN	NaN	NaN
433	2022-12-03	10:30:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.521545829	1340.36745	766698.8791	598.0391607	1.344627898	1334.132566	766594.5684	595.769671	0.849562771	1334.051795	766341.3582	604.9803245	-0.423616942	6.31565485	357.5209463	-6.941163761	1.045865127	0.080771162	253.2101769	-9.210653538	NaN	NaN	NaN	0.293858358	-0.0165852	-1.84790706	NaN	NaN	NaN
434	2022-12-03	11:00:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.476603199	1352.294259	769128.8346	598.0844889	1.148095198	1346.467118	769001.0921	595.7675562	0.782857792	1345.505433	768760.4764	604.4860461	-0.401854594	6.788826239	368.3581518	-6.40155725	0.916037405	0.961685568	240.6157123	-8.718489895	NaN	NaN	NaN	0.292612506	-0.017287143	-1.854608603	NaN	NaN	NaN
435	2022-12-03	11:30:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.494252838	1347.135077	767802.3107	597.6589743	1.211216724	1341.243587	767806.4216	596.3177458	0.760754996	1340.755668	767444.0723	603.4851259	-0.362102159	6.379408764	358.2384478	-5.826151656	1.001261728	0.487919437	362.3493394	-7.1673801	NaN	NaN	NaN	0.291366653	-0.017989086	-1.861310147	NaN	NaN	NaN
436	2022-12-03	12:00:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.411293812	1346.705565	766368.2433	597.4917162	1.152638793	1340.551503	766259.4968	595.6217778	0.681659648	1340.371183	765860.0769	605.0287652	-0.365965836	6.334381936	508.1664182	-7.537048982	1.021779145	0.180319858	399.4199777	-9.406987411	NaN	NaN	NaN	0.290120801	-0.018691029	-1.868011691	NaN	NaN	NaN
437	2022-12-03	12:30:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.345351309	1347.529186	766018.359	597.488213	1.123382357	1341.549025	765930.3726	595.0493097	0.631394608	1341.142917	765623.1391	603.5675738	-0.381643299	6.386269028	395.2199052	-6.07936076	1.042787749	0.406108691	307.2335119	-8.518264116	NaN	NaN	NaN	0.288874949	-0.019392971	-1.874713235	NaN	NaN	NaN
438	2022-12-03	13:00:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.289589328	1343.116678	766259.2409	598.165831	1.052538796	1337.168346	766240.8356	595.9620075	0.609521332	1336.476396	765992.6694	604.8995367	-0.415532004	6.640282323	266.571539	-6.73370567	0.993817464	0.691950297	248.166155	-8.937529139	NaN	NaN	NaN	0.287629097	-0.020094914	-1.881414779	NaN	NaN	NaN
439	2022-12-03	13:30:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.276073636	1340.793296	766936.3899	595.6209456	1.058776911	1334.881292	766900.6796	595.8097062	0.605681995	1334.452572	766582.2079	604.5091546	-0.425208359	6.340723637	354.182001	-8.888208934	1.003894916	0.428720313	318.4716891	-8.699448368	NaN	NaN	NaN	0.286383244	-0.020796857	-1.888116323	NaN	NaN	NaN
440	2022-12-03	14:00:00	443	CRDS_w	Plot_west	0.5	56.4699707	5.161907586	0.074501054	5.015886437	5.307928736	-0.872884319	0.038975474	-0.949275768	-0.79649287	-0.278215051	0.031584785	-0.340120841	-0.216309261	0.62009177	0.020116662	0.58066336	0.659520179	50877	6.360577471	32.4	11.9	4.893373833	0.1482763	-63.4	0.02386	3.437	3.23	1.701	1.947	91.026	0.053	100000	85	03-12-2022 14:30	Sonic	4.689904455	0.148276289	1.701232396	3.437424	3.230325146	1.631695542	0.347759049	104677.6709	0.4	0.5	0.02	1.652	8.182	1.16617633	1342.249996	766194.2077	597.023884	0.844943992	1336.323788	766077.8671	595.2570449	0.473891124	1336.434763	765795.6715	605.0379196	-0.403314794	5.815232614	398.5362011	-8.014035639	0.921852868	-0.110974819	282.1956164	-9.780874722	0.285137392	-0.0214988	-1.894817867	0.285137392	-0.0214988	-1.894817867	NaN	NaN	NaN
441	2022-12-03	14:30:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.14000161	1350.383576	767155.5632	596.7289036	0.695638341	1345.251644	767023.6378	596.0253309	0.409266149	1345.657092	766704.0552	604.0050977	-0.364864539	4.726484105	451.5079483	-7.276194052	0.837172192	-0.405448056	319.5825507	-7.979766738	NaN	NaN	NaN	0.282785609	-0.018903386	-1.87851318	NaN	NaN	NaN
442	2022-12-03	15:00:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.180689178	1358.555014	767851.5132	596.4821917	0.705182532	1352.465628	767695.4834	595.892898	0.415794766	1352.259416	767474.4858	604.82271	-0.330705588	6.29559735	377.0273982	-8.340518285	0.840187766	0.206211192	220.9975963	-8.929811998	NaN	NaN	NaN	0.280433826	-0.016307973	-1.862208493	NaN	NaN	NaN
443	2022-12-03	15:30:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.187316348	1356.348191	770493.2381	596.8703133	0.832888384	1350.187725	770222.1653	595.9691059	0.452533877	1350.227356	769997.6111	604.8922884	-0.360817529	6.12083595	495.6269802	-8.021975069	0.931154507	-0.039630096	224.5541879	-8.923182507	NaN	NaN	NaN	0.278082042	-0.013712559	-1.845903806	NaN	NaN	NaN
444	2022-12-03	16:00:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.200872937	1354.236613	772213.2336	597.8170896	0.913592301	1348.368893	771975.2968	596.1274766	0.474080241	1347.956509	771876.3498	605.1211363	-0.368807304	6.28010331	336.8837694	-7.304046687	0.99031206	0.412384124	98.94700865	-8.993659689	NaN	NaN	NaN	0.275730259	-0.011117145	-1.829599119	NaN	NaN	NaN
445	2022-12-03	16:30:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.247695845	1352.899268	774434.5222	596.481107	0.899568236	1346.754135	774072.0936	595.3567582	0.480824639	1347.619216	774099.1776	604.5680502	-0.328728793	5.280051287	335.344611	-8.086943105	0.969543597	-0.865080888	-27.08399551	-9.211291932	NaN	NaN	NaN	0.273378476	-0.008521732	-1.813294431	NaN	NaN	NaN
446	2022-12-03	17:00:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.307467466	1353.002617	774097.8955	597.2085791	1.013053609	1346.408218	773948.8222	597.0692909	0.542565167	1346.4934	773621.313	604.2192956	-0.330697701	6.50921707	476.5825445	-7.01071647	1.021288442	-0.085181913	327.5092364	-7.150004724	NaN	NaN	NaN	0.271026693	-0.005926318	-1.796989744	NaN	NaN	NaN
447	2022-12-03	17:30:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.365834285	1357.145895	772494.9875	597.2792649	1.16782239	1350.951095	772247.8607	597.0756333	0.602198603	1351.888798	772048.5012	604.2030844	-0.331964318	5.257097149	446.4863104	-6.923819472	1.116423788	-0.937702512	199.3595003	-7.127451102	NaN	NaN	NaN	0.268674909	-0.003330904	-1.780685057	NaN	NaN	NaN
448	2022-12-03	18:00:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.35852648	1351.331044	769953.1097	598.3755141	1.235397322	1345.122158	769752.2054	596.1719943	0.6540473	1344.538746	769464.2458	604.0452582	-0.39112082	6.792297647	488.8638939	-5.669744066	1.132150022	0.583412338	287.9595474	-7.873263882	NaN	NaN	NaN	0.266323126	-0.000735491	-1.76438037	NaN	NaN	NaN
449	2022-12-03	18:30:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.203803765	1346.533869	768085.6742	597.0405224	0.949320097	1340.651284	768066.5888	597.318421	0.507988662	1340.264719	767765.203	606.0069082	-0.399784898	6.269149814	320.4711984	-8.966385786	0.992131435	0.386564305	301.3857542	-8.688487129	NaN	NaN	NaN	0.263971343	0.001859923	-1.748075683	NaN	NaN	NaN
450	2022-12-03	19:00:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.182696626	1343.224565	768306.3491	596.2782947	0.83225151	1337.326678	768180.2637	594.6823598	0.444738877	1336.933296	767862.2042	605.3420801	-0.35764225	6.29126948	444.1449006	-9.063785348	0.938312633	0.393382855	318.0595279	-10.65972025	NaN	NaN	NaN	0.261619559	0.004455337	-1.731770996	NaN	NaN	NaN
451	2022-12-03	19:30:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.153542251	1353.297028	769625.4242	597.0166248	0.73884654	1346.761134	769476.3354	595.1582708	0.415597431	1344.521006	768989.0678	604.3558358	-0.35765518	8.776022012	636.356416	-7.339210982	0.87404911	2.240128009	487.2675642	-9.197564961	NaN	NaN	NaN	0.259267776	0.00705075	-1.715466309	NaN	NaN	NaN
452	2022-12-03	20:00:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.191574236	1361.055678	769950.4922	597.074903	0.781890306	1354.715711	769699.9377	595.3990745	0.413621696	1351.474351	769322.235	605.2631266	-0.31764746	9.581327094	628.2571963	-8.188223569	0.91906861	3.24136029	377.7026522	-9.864052005	NaN	NaN	NaN	0.256915993	0.009646164	-1.699161622	NaN	NaN	NaN
453	2022-12-03	20:30:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.220658726	1345.542785	767312.5822	597.1328522	0.907426033	1339.780783	767184.9041	596.3359939	0.501807501	1339.782771	766808.7938	605.6838343	-0.376748775	5.760013397	503.7884008	-8.550982098	0.956418532	-0.001987844	376.1103181	-9.347840465	NaN	NaN	NaN	0.25456421	0.012241578	-1.682856935	NaN	NaN	NaN
454	2022-12-03	21:00:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.249297132	1348.011359	767828.8807	598.2229087	0.96395179	1342.087403	767725.9305	596.197983	0.544587011	1341.339575	767301.2855	604.1241316	-0.390889879	6.671784382	527.5952462	-5.901222904	0.970164779	0.747828431	424.6449999	-7.926148609	NaN	NaN	NaN	0.252212426	0.014836991	-1.666552248	NaN	NaN	NaN
455	2022-12-03	21:30:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.135753207	1345.037222	767067.6913	596.3185838	0.825470231	1339.156101	766990.1617	596.1268037	0.458548006	1339.005046	766604.3064	603.9839203	-0.4183948	6.032175761	463.3849815	-7.665336515	0.917722225	0.151055078	385.8553528	-7.857116569	NaN	NaN	NaN	0.249860643	0.017432405	-1.65024756	NaN	NaN	NaN
456	2022-12-03	22:00:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.098180722	1350.689512	767741.5751	597.9108279	0.658579586	1344.537766	767615.067	596.026877	0.391256872	1344.436483	767326.8531	605.0201164	-0.38867615	6.253028958	414.7219736	-7.109288478	0.818122714	0.101282091	288.2139096	-8.993239447	NaN	NaN	NaN	0.24750886	0.020027819	-1.633942873	NaN	NaN	NaN
457	2022-12-03	22:30:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.104575295	1352.005939	768282.3387	597.9239379	0.660880428	1345.843652	768200.3112	596.5682812	0.375339538	1345.046251	767916.7904	603.8056242	-0.366364243	6.959687657	365.5482701	-5.881686274	0.83634089	0.797400889	283.5207781	-7.237342915	NaN	NaN	NaN	0.245157077	0.022623232	-1.617638186	NaN	NaN	NaN
458	2022-12-03	23:00:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.149436944	1358.462118	769326.4807	596.8226275	0.719243891	1352.12689	769227.6512	595.3520773	0.399650594	1350.60883	768807.7621	602.1212196	-0.34581365	7.853287221	518.7186029	-5.298592129	0.870393296	1.518059448	419.8890818	-6.769142271	NaN	NaN	NaN	0.242805293	0.025218646	-1.601333499	NaN	NaN	NaN
459	2022-12-03	23:30:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.216295434	1360.831248	769785.6819	597.5314831	0.813910869	1354.495628	769623.6615	595.8389096	0.460908097	1353.682066	769269.2485	605.8894257	-0.340212662	7.149182601	516.4334214	-8.357942587	0.903802772	0.813562269	354.4130791	-10.05051604	NaN	NaN	NaN	0.24045351	0.02781406	-1.585028812	NaN	NaN	NaN
460	2022-12-04	00:00:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.219294956	1352.744182	768543.5911	597.1077529	0.874433751	1346.702134	768405.226	595.7788348	0.48767305	1345.79013	768076.614	603.9294623	-0.363978094	6.954052353	466.9771557	-6.821709414	0.937560701	0.91200435	328.6120612	-8.150627534	NaN	NaN	NaN	0.238101727	0.030409473	-1.568724125	NaN	NaN	NaN
461	2022-12-04	00:30:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.195805486	1347.987722	768211.2855	597.3108798	0.89488197	1342.117899	768104.758	595.9375612	0.479145387	1342.310038	767810.1018	605.5853376	-0.378939901	5.677683583	401.1837535	-8.274457769	0.966536583	-0.192138589	294.6562222	-9.647776387	NaN	NaN	NaN	0.235749944	0.033004887	-1.552419438	NaN	NaN	NaN
462	2022-12-04	01:00:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.203862769	1349.630474	768050.3162	598.3710015	0.895499421	1343.469368	767945.6642	595.7360834	0.498444398	1342.731335	767638.4741	605.2444252	-0.390181629	6.899139208	411.8421138	-6.873423676	0.947855023	0.738033404	307.1900842	-9.508341815	NaN	NaN	NaN	0.23339816	0.035600301	-1.536114751	NaN	NaN	NaN
463	2022-12-04	01:30:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.176086712	1341.361835	766823.5616	597.2996767	0.886464427	1335.499645	766692.8697	594.4457032	0.509579845	1334.975609	766362.3144	605.125177	-0.429093133	6.386226262	461.2472469	-7.825500334	0.927684582	0.524036346	330.5553579	-10.67947385	NaN	NaN	NaN	0.231046377	0.038195714	-1.519810064	NaN	NaN	NaN
464	2022-12-04	02:00:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.14477424	1347.782605	767511.5332	597.1086738	0.775531331	1341.850477	767399.2906	595.1746505	0.439362906	1341.423963	767029.8541	603.7915867	-0.390188666	6.358642513	481.6791032	-6.682912926	0.886968425	0.426514462	369.4364121	-8.616936157	NaN	NaN	NaN	0.228694594	0.040791128	-1.503505377	NaN	NaN	NaN
